,0
10900,GALNT1
10901,ATP6V0A4
10902,APMAP
10903,CCT6P3
10904,LRP5
10905,CREBRF
10906,METTL10
10907,COG7
10908,KIF13B
10909,GTPBP2
10910,RBAK
10911,UBC
10912,PARL
10913,GPALPP1
10914,LINC01060
10915,TMEM106B
10916,MCC
10917,GBF1
10918,FBXO46
10919,ZNF697
10920,FAM35A
10921,GSTA4
10922,ANKRD52
10923,KSR2
10924,C6orf15
10925,MACROD1
10926,LOC728613
10927,KIF20A
10928,LOC101927181
10929,MYLK2
10930,LEPROTL1
10931,NUP160
10932,IMMT
10933,SNHG18
10934,LIN37
10935,ZNF513
10936,MAP3K14-AS1
10937,LINC01194
10938,UBQLN2
10939,PILRA
10940,KIAA1107
10941,CSTF2T
10942,LOC100130744
10943,MIR6752
10944,MIR6740
10945,MIR6739
10946,MIR6748
10947,MIR6768
10948,MIR6767
10949,MIR6761
10950,MIR6758
10951,DCTD
10952,PARP4
10953,LSP1P3
10954,MIR6869
10955,GPSM3-6
10956,UGGT2
10957,TRHDE
10958,FKBPL
10959,ITPRIPL2
10960,CREBZF
10961,TAPT1-AS1
10962,SLC9A3R1
10963,FGF12
10964,NDUFB11
10965,CDC42BPG
10966,ZMAT5
10967,KCTD5
10968,HOXA5
10969,PLEKHA3
10970,SPA17
10971,MIR7113
10972,TBC1D20
10973,TSACC
10974,LOC100506548
10975,INTS10
10976,ATAD3A
10977,RANBP10
10978,DNAH17
10979,ARMC5
10980,STK32C
10981,LOC100506639
10982,C1QTNF2
10983,IRX3
10984,TMEM43
10985,CACNG8
10986,INHBE
10987,MRPL32
10988,RBM48
10989,FAM160A2
10990,FBXO30
10991,BICD2
10992,MLX
10993,KMT2C
10994,RPL31P11
10995,SNORA4
10996,SNORA63
10997,GPATCH3
10998,MANBAL
10999,NFIX
11000,STRIP1
11001,KRTCAP2
11002,ATP2A2
11003,GOT1
11004,RFNG
11005,GNS
11006,RALGAPA1P
11007,ZXDC
11008,ERBB2IP
11009,YIPF2
11010,HSPA4
11011,FAM84B
11012,TMEM167A
11013,FBXO36
11014,LYG1
11015,APLF
11016,PPP4R2
11017,SERINC5
11018,C11orf80
11019,ARL8A
11020,RBM4
11021,RGL2-3
11022,OFD1
11023,SEMA3B
11024,LOXL2
11025,GOLGA2
11026,MGAT2
11027,FOXO3
11028,FOXC1
11029,FOXF1
11030,GPC4
11031,FABP5
11032,FAAH
11033,RPL13AP3
11034,STAB2
11035,SPDYE1
11036,RASGEF1C
11037,CHPT1
11038,TOMM22
11039,ZNF280D
11040,NPIPB3
11041,C2orf15
11042,LSM14B
11043,ZNF582
11044,ZNF420
11045,DHRS13
11046,SLFN13
11047,ENTHD2
11048,HSBP1
11049,POLR3D
11050,TDRP
11051,MKKS
11052,LRRC15
11053,LOC101927354
11054,CRSP8P
11055,BEAN1
11056,C14orf39
11057,ANKRD1
11058,MASTL
11059,NEU1-3
11060,RDH10
11061,C7orf73
11062,MIR6743
11063,MTMR11
11064,MT1E
11065,NOTCH3
11066,LOC101929645
11067,RNH1
11068,CLK3
11069,ECHS1
11070,SKI
11071,STAT5A
11072,LOC100505736
11073,XPR1
11074,KDELC2
11075,NIPAL4
11076,ATRNL1
11077,RGMB-AS1
11078,ELFN1
11079,LOC100289230
11080,ZNF891
11081,CMTR2
11082,B3GAT1
11083,FAM98C
11084,LINC01023
11085,SNAI2
11086,ASAP1
11087,PARP12
11088,EPB41L4A-AS1
11089,UBAP2L
11090,VAMP2
11091,YLPM1
11092,SLC29A4
11093,CMYA5
11094,USP16
11095,MYH1
11096,SHISA9
11097,FAM200B
11098,SETD7
11099,GUCY1A2
11100,TIAM1
11101,DHFRL1
11102,EFCAB7
11103,ZDHHC13
11104,PCDHGB1
11105,TMX3
11106,C11orf71
11107,NDFIP1
11108,LMBRD1
11109,MNS1
11110,PLK1
11111,MDH1
11112,DNAH6
11113,SCN1B
11114,KHDRBS3
11115,YKT6
11116,RALA
11117,PTPN14
11118,PDK3
11119,JAZF1
11120,KLC3
11121,MIDN
11122,ZNF614
11123,DOCK5
11124,RANBP17
11125,BAZ2B
11126,RPL7A
11127,ITGB4
11128,HSPA13
11129,SPSB4
11130,ITPKC
11131,FAM131A
11132,HIRIP3
11133,MAP3K12
11134,COPS5
11135,VTRNA1-3
11136,GALC
11137,RINL
11138,DKFZP586I1420
11139,TPI1P2
11140,NCR3LG1
11141,PNRC1
11142,TRIM35
11143,TCFL5
11144,E2F4
11145,EMC4
11146,SLC2A10
11147,SENP6
11148,ZNF546
11149,C19orf60
11150,KATNBL1
11151,ELMO3
11152,ZNF852
11153,LOC81691
11154,ISCA1
11155,KAZALD1
11156,FAM83D
11157,PVRL4
11158,RSG1
11159,WDR24
11160,CPZ
11161,NPM1
11162,CTNNAL1
11163,PIGF
11164,LOC101927492
11165,NCK1-AS1
11166,LOC101927204
11167,DARS-AS1
11168,LOC101927811
11169,LOC285740
11170,SNHG21
11171,LOC101927881
11172,DGUOK-AS1
11173,TMEM8A
11174,PELI2
11175,NFATC4
11176,S100A11
11177,NDUFS3
11178,C6orf62
11179,VMP1
11180,TMEM194A
11181,CCDC22
11182,ADAM19
11183,CLDN11
11184,TEX2
11185,LINC01057
11186,RAD54L
11187,CLEC11A
11188,C1QTNF9B-AS1
11189,ZNF329
11190,CLDN1
11191,ANP32AP1
11192,MIR614
11193,LOC100996385
11194,POLR3A
11195,SPTBN2
11196,EDC4
11197,WDR45
11198,PHLDA3
11199,MAGOH2P
11200,PPM1E
11201,EXOC2
11202,HERC2P10
11203,SPRED3
11204,LMO1
11205,ELFN2
11206,C22orf34
11207,DNA2
11208,PIN4P1
11209,UNG
11210,AACSP1
11211,INPP5J
11212,SMEK1
11213,NIPA2
11214,SPTB
11215,PLCG2
11216,NAPG
11217,PSMB9-6
11218,PLAU
11219,PITX1
11220,NPR2
11221,HEIH
11222,SNORD96A
11223,CLIP3
11224,BICD1
11225,HOXB7
11226,BOP1
11227,SCGB1A1
11228,HNRNPC
11229,GPS2
11230,SUMO1
11231,UBE2I
11232,LOX
11233,GTF2A2
11234,LOC644936
11235,MIR6879
11236,MIR8072
11237,MIR6878
11238,MIR6877
11239,MIR6875
11240,SIKE1
11241,UHRF1
11242,PCSK5
11243,VPS9D1
11244,PDIA4
11245,PITPNM1
11246,CNNM4
11247,TXLNA
11248,GPATCH4
11249,MCM9
11250,VWCE
11251,C1orf122
11252,BCAN
11253,FOXRED2
11254,TRIM59
11255,EGLN1
11256,TUBGCP6
11257,CSNK1G1
11258,BSCL2-2
11259,NCAPD2
11260,RPEL1
11261,FBXW9
11262,ANKRD32
11263,FYTTD1
11264,LDOC1L
11265,MED10
11266,BBS1
11267,ZCCHC9
11268,SLC39A11
11269,PET117
11270,BLVRA
11271,DOCK3
11272,SND1
11273,LYPD3
11274,DDX21
11275,MAML2
11276,CASC15
11277,ARHGAP35
11278,C9orf153
11279,GLE1
11280,B4GALT1
11281,GDI1
11282,PPAPDC1B
11283,C11orf95
11284,ARL2
11285,C2orf81
11286,LINC00240
11287,LOC100270746
11288,TMEM230
11289,HIST1H2AJ
11290,ASTN2
11291,ZSCAN12P1
11292,ZSCAN16-AS1
11293,TRAPPC10
11294,PIGQ
11295,TMPRSS7
11296,LGMN
11297,GNAL
11298,CYP2U1
11299,HCG4
11300,HLA-H
11301,APBA1
11302,HLA-J
11303,LRRC42
11304,PIANP
11305,PPP1R10-3
11306,SLC35A3
11307,NBPF9
11308,BBC3
11309,LAMP3
11310,UQCRQ
11311,KDELR3
11312,LAT
11313,TACC3
11314,TMEM183B
11315,C1orf198
11316,SLC16A13
11317,G6PD
11318,YY1
11319,WNT5A
11320,ZNF143
11321,GLCE
11322,NSRP1
11323,TYRO3
11324,TSG101
11325,TNFAIP3
11326,TLN1
11327,AOC2
11328,CDR2
11329,ENPP4
11330,KCNH3
11331,XPO7
11332,ZNF292
11333,LPHN1
11334,RAPH1
11335,ADAMTS6
11336,MAP3K3
11337,ZRANB2
11338,CD59
11339,SLC23A2
11340,FAM174B
11341,CHCHD1
11342,CPT2
11343,CPOX
11344,DDB2
11345,SUZ12
11346,TMEM164
11347,ADAM11
11348,COL7A1
11349,RORA-AS1
11350,DYRK3
11351,ASB7
11352,CBFB
11353,RNF213
11354,LOC653653
11355,LOC90834
11356,LINC01140
11357,VASP
11358,USP1
11359,UQCRC2
11360,MC1R
11361,MATN3
11362,LINC01119
11363,FAM149B1
11364,EIF4EBP1
11365,SART1
11366,CTHRC1
11367,ANKRD27
11368,ENKD1
11369,KBTBD7
11370,L3MBTL1
11371,SRD5A3
11372,HECTD3
11373,L3MBTL4
11374,LOC101559451
11375,CHRNA10
11376,TMEM45A
11377,FRMD4A
11378,CLN6
11379,ZNF287
11380,PELI1
11381,RCN3
11382,CBX8
11383,PLAUR
11384,PAPD7
11385,NPIPA1-2
11386,KLHDC2
11387,WBP4
11388,MDC1-4
11389,CDC7
11390,SLC25A11
11391,PRPF19
11392,APEX2
11393,NEURL4
11394,RANBP9
11395,ABCA1
11396,CLASP1
11397,LGR5
11398,AK6-1
11399,LMO7
11400,SLC41A2
11401,PLEKHF2
11402,ZNF394
11403,DSEL
11404,SH3GL3
11405,ZBTB44
11406,ELAVL1
11407,MAGEA4
11408,MAFK
11409,EDA
11410,CELSR3
11411,GALT
11412,ATP6V1H
11413,SEPT11
11414,NDUFB3
11415,ITCH
11416,ZW10
11417,RASA4B
11418,ANKRD62
11419,UBE2B
11420,CLCN7
11421,CREBL2
11422,CSNK2B-4
11423,GTPBP3
11424,CCDC61
11425,SMIM10
11426,RAB2B
11427,SLAIN2
11428,LINC00526
11429,SEC24A
11430,USP22
11431,DNAJC13
11432,ORMDL2
11433,WDR37
11434,KIAA0930
11435,MRPS28
11436,SNRNP200
11437,NCAPD3
11438,E4F1
11439,LYSMD1
11440,MOB3A
11441,TMEM259
11442,SNORD50A
11443,SNORD50B
11444,MPP1
11445,GNA11
11446,UPF1
11447,GNAQ
11448,SEPW1
11449,EIF5A
11450,RBMS2
11451,ASF1A
11452,NIPBL
11453,MAPKAPK5-AS1
11454,PPIL4
11455,SAMD11
11456,C1orf74
11457,ZNF569
11458,C19orf25
11459,ZNF583
11460,ZNF565
11461,DCP1B
11462,TCP11L2
11463,EIF2B4
11464,KIZ
11465,GEMIN8
11466,LGALS3BP
11467,DUSP18
11468,TFAP2A
11469,JUN
11470,ITPR2
11471,HNRNPA1
11472,SMPD2
11473,HMGB1
11474,HLA-G-4
11475,EIF3A
11476,ZNF362
11477,TMEM18
11478,KCNH1
11479,MTURN
11480,LOC100129940
11481,PHC1
11482,BUB1
11483,BMPR1A
11484,BNIP2
11485,DSP
11486,BAG1
11487,KIF1A
11488,ATG4C
11489,GSTCD
11490,LOC102723439
11491,DTL
11492,C9orf91
11493,SHPRH
11494,TCEANC2
11495,RUNDC1
11496,N4BP1
11497,ZNF548
11498,ELF1
11499,MFSD5
11500,LCOR
11501,LIN52
11502,CDH13
11503,BEX5
11504,ITGA5
11505,PI3
11506,INHBA
11507,STX2
11508,SNORD101
11509,SNORD100
11510,WSCD1
11511,ATMIN
11512,FOXD2-AS1
11513,PCOLCE2
11514,ZNF225
11515,NENF
11516,TFPT
11517,TIMM22
11518,SEC61A1
11519,SUB1
11520,MAN1A2
11521,ATG4B
11522,HCFC2
11523,YPEL1
11524,SLC30A4
11525,ZDHHC1
11526,EFTUD1
11527,ANKDD1A
11528,OGFRL1
11529,GALNT14
11530,NDUFV2
11531,ARFGEF3
11532,SPTBN4
11533,CCNJL
11534,TANGO6
11535,ACSS3
11536,FBXL6
11537,CERS4
11538,GINS1
11539,HIST1H2AD
11540,HIST1H2AG
11541,SAP130
11542,TYW5
11543,CARS2
11544,CORO7-1
11545,NUBP2
11546,EZH1
11547,LTV1
11548,ZNF799
11549,NR2F2
11550,RAB7B
11551,KHK
11552,KAL1
11553,JAK3
11554,KCNIP3
11555,TNPO2
11556,TONSL
11557,KATNBL1P6
11558,TRIM58
11559,PTPN18
11560,FAM162A
11561,RPS18P9
11562,NECAB3
11563,TMEM184A
11564,RAET1K
11565,LMNB1
11566,SPIN2B
11567,HMGXB4
11568,PMS2P5
11569,JMY
11570,NDUFAF6
11571,ZNF572
11572,ARHGAP27-2
11573,NDUFA1
11574,GAS2L3
11575,ARAP2
11576,PRKDC
11577,POLE4
11578,MCPH1
11579,LOC90784
11580,SFTA1P
11581,CTTNBP2NL
11582,ST7
11583,AMY2B
11584,NDUFV3
11585,DRAM1
11586,LAPTM4B
11587,CHDH
11588,METTL2B
11589,BMP5
11590,AGPAT4-IT1
11591,POLI
11592,SAMD4B
11593,HLA-L
11594,BTN2A3P
11595,ZNF767P
11596,ACOX3
11597,ESYT1
11598,LINC00242
11599,PGBD4
11600,SH3BP4
11601,SUSD5
11602,PLEKHG3
11603,HACD1
11604,KLHL20
11605,ZNF185
11606,HTR1D
11607,WIPF2
11608,PARS2
11609,SLC39A13
11610,TXNDC17
11611,RTN4IP1
11612,MACF1
11613,ABCB10
11614,PGLS
11615,FRAT2
11616,ELL2
11617,SHFM1
11618,COMMD3
11619,LMAN1
11620,CHPF2
11621,TIMM10B
11622,GNG3
11623,ATP5H
11624,CCDC57
11625,INAFM2
11626,GNPNAT1
11627,HYKK
11628,MUM1L1
11629,TOP2A
11630,SYT11
11631,ZNF585B
11632,ARVCF
11633,PPAPDC3
11634,MFSD9
11635,HIST1H2BN
11636,ZNF850
11637,INPP5E
11638,KIAA1524
11639,AFF4
11640,C15orf39
11641,CIRBP
11642,LOC728554-1
11643,PIM2
11644,STK36
11645,SLC16A3
11646,ZNF467
11647,FAM43B
11648,ZNF320
11649,NIPAL1
11650,CDPF1
11651,DPY19L3
11652,TUBA3E
11653,CCDC74B
11654,CDC25A
11655,ZFP36
11656,WNT10B
11657,TMOD3
11658,PABPC1L
11659,CHAC1
11660,SPATA31C2
11661,CYFIP2
11662,RYBP
11663,GTPBP4
11664,ZNF510
11665,LOXL1
11666,LNPEP
11667,HOXB13
11668,KIAA1549L
11669,SIX5
11670,ZNF215
11671,ZNF214
11672,NBPF14
11673,SLC25A38
11674,MTMR10-1
11675,SAMM50
11676,G2E3
11677,LRRC40
11678,NR2F1
11679,PRDX4
11680,ATP8A1
11681,GPR45
11682,NXPH2
11683,NXPH4
11684,EMD
11685,CDC37L1
11686,INSR
11687,HPRT1
11688,CST3
11689,RPLP0
11690,TMEM160
11691,NELFCD
11692,NDUFAF3
11693,DZIP1
11694,LINC01446
11695,AP4B1-AS1
11696,POR
11697,ORAI3
11698,ARRDC1
11699,CHMP4C
11700,NGDN
11701,CRELD1
11702,CKAP2L
11703,WHAMM
11704,TSIX
11705,CAP1
11706,USP19
11707,DNAJC16
11708,MAEA
11709,CD83
11710,SNORA61
11711,KIAA1211L
11712,RASL11A
11713,PRRT3
11714,ASAH2B
11715,SPRYD4
11716,ZDHHC24
11717,ZFX
11718,ZNF174
11719,AHSA1
11720,TMEM59L
11721,ARL5A
11722,VARS-4
11723,SCARNA16
11724,SNORA67
11725,OXTR
11726,ZNF609
11727,ACAP2
11728,KCNJ14
11729,TRAPPC8
11730,KIAA0754
11731,SNW1
11732,ZHX3
11733,PPP6R1
11734,SEMA4C
11735,PARM1
11736,NPDC1
11737,KLF12
11738,KLHL2
11739,DAGLA
11740,SNF8
11741,XPOT
11742,UCKL1
11743,WBP1L
11744,SSH3
11745,CYP4V2
11746,TSEN54
11747,FAM199X
11748,AFP
11749,RALGPS1
11750,ZMYM6NB
11751,LOC103611081
11752,PLIN4
11753,LRRC8B
11754,PIK3AP1
11755,TRMT61A
11756,ADCK5
11757,ATP1B1
11758,HIP1
11759,CALN1
11760,AP3B1
11761,ZC3HC1
11762,RHBDD3
11763,TBC1D10B
11764,REXO2
11765,ZNF805
11766,UBE2Q2P1
11767,WASH3P
11768,LOC220729
11769,S100PBP
11770,ZNF324B
11771,RNF121
11772,TNFAIP8L3
11773,C15orf52
11774,GPR153
11775,MIR100HG
11776,TBXA2R
11777,DLL1-1
11778,SEC23A
11779,SYCE2
11780,EP400
11781,MCM5
11782,LASP1
11783,RPS12
11784,ITGA6
11785,RPS9
11786,RPS8
11787,ISG20
11788,RPS5
11789,RPS6
11790,GNAO1
11791,TOMM6
11792,DNASE1L1
11793,C5orf66
11794,HIST1H3B
11795,BCL10
11796,EBNA1BP2
11797,CHMP2A
11798,TNFRSF21
11799,ZNF814
11800,C17orf104
11801,IL12A
11802,TBCB
11803,MLST8
11804,C12orf76
11805,C11orf88
11806,FLJ44635
11807,XKR5
11808,RNF207
11809,ABCC2
11810,ZNF264
11811,CROCC
11812,LMOD1
11813,CLDN12
11814,PRKCH
11815,CDC42EP4
11816,HSPB3
11817,XRCC1
11818,SMC1A
11819,RPS15
11820,P4HB
11821,CDH8
11822,MAGI2
11823,KEAP1
11824,ATP6V0C
11825,BCAM
11826,MRE11A
11827,LRRC41
11828,CREB3
11829,JTB
11830,NUDT3
11831,SHPK
11832,PCSK1N
11833,MARCH5
11834,KANSL2
11835,MARC2
11836,UBE2R2
11837,TMEM260
11838,YTHDF1
11839,TMEM186
11840,BTBD2
11841,LPL
11842,LIPC
11843,RPS21
11844,LCAT
11845,EXT1
11846,ERCC6
11847,RPS16
11848,C4orf27
11849,INTS8
11850,AMIGO3
11851,NCKAP5
11852,C19orf81
11853,SPTBN5
11854,HIST1H4H
11855,HIST1H4C
11856,ZNF250
11857,GOLIM4
11858,RPS6KA6
11859,SART3
11860,DCPS
11861,LRIG1
11862,RPAP1
11863,THRAP3
11864,SNORD17
11865,PIBF1
11866,GMCL1P1
11867,FAM102A
11868,TRAPPC4
11869,DDX19A
11870,RAB10
11871,KCTD3
11872,ZNF45
11873,CARD10
11874,STX5
11875,IGSF9B
11876,PGRMC2
11877,PCGF3
11878,NCOR2
11879,DRD1
11880,RPS23
11881,DCK
11882,PC
11883,WAPAL
11884,ESPL1
11885,SETX
11886,ZADH2
11887,PRPS1L1
11888,CCDC71L
11889,TPCN1
11890,NRBP1
11891,FADS1
11892,FAM216A
11893,GLO1
11894,TCERG1
11895,FLRT3
11896,MAGEL2
11897,COMMD8
11898,MRPL16
11899,DNAJC28
11900,ADPRHL2
11901,FH
11902,FECH
11903,FBN1
11904,RPS29
11905,FAH
11906,RPS28
11907,RPS27
11908,SASS6
11909,ING3
11910,MTRNR2L10
11911,TMEM71
11912,SLC5A10
11913,WDR89
11914,DTD2
11915,ERI2
11916,PEX11G
11917,ZC3HAV1L
11918,CDKN2AIPNL
11919,CCDC34
11920,ATP6V1E2
11921,TMEM41A
11922,BUD13
11923,IL2RB
11924,DAB2
11925,ATXN7L3B
11926,SCARNA1
11927,FBXO33
11928,ZGLP1
11929,SH2D5
11930,C18orf32
11931,GALE
11932,NARS
11933,LRRC29
11934,FBXL3
11935,JMJD4
11936,GNL2
11937,FBLN5
11938,F8A1
11939,ARL17A-3
11940,PALM3
11941,GABRA3
11942,CAMSAP2
11943,EARS2
11944,UHRF1BP1L
11945,KIF4A
11946,ZNF773
11947,CMTR1
11948,TRAK2
11949,GPATCH2
11950,UBA3
11951,UBE2L6
11952,GRHL1
11953,DHRS3
11954,QRFPR
11955,ARSK
11956,ABHD15
11957,MRFAP1L1
11958,GCH1
11959,MUT
11960,MTR
11961,GALK1
11962,FUT1
11963,ZNF416
11964,C2orf42
11965,SLC35F6
11966,AHCTF1
11967,THG1L
11968,ANO8
11969,GFPT2
11970,HERC2P9-1
11971,CCNT2
11972,PKD1P1-1
11973,TFAMP1
11974,CCDC159
11975,ATP8A2
11976,HEXB
11977,NEAT1
11978,HNRNPKP3
11979,ABCD1
11980,ADAMTSL3
11981,CCDC137
11982,PRR19
11983,FAM179A
11984,CCNG1
11985,IRF2BP1
11986,MIR1254-1
11987,SNORA25
11988,KPNA7
11989,XPO1
11990,HIST2H2BE
11991,HIST1H2BC
11992,VRK1
11993,VLDLR
11994,ATXN1L
11995,ZNF860
11996,ATP5B
11997,SEPT5-GP1BB
11998,LINC01061
11999,HHIP-AS1
12000,LINC01578
12001,CCDC93
12002,BRAF
12003,NEURL1
12004,HIST1H2AB
12005,CLK2P
12006,IKZF4
12007,XPO4
12008,NOL9
12009,SYCP2
12010,ZNF81
12011,HOXA11-AS
12012,ATP2A1
12013,RNF10
12014,KBTBD11
12015,LOC646762
12016,ZNF319
12017,THAP1
12018,ZNF175
12019,VEZF1
12020,CCL26
12021,TLR6
12022,CYP20A1
12023,LSM2
12024,SAGE1
12025,ZNF460
12026,NOG
12027,SMC3
12028,MAGED1
12029,SFN
12030,UTRN
12031,FSTL1
12032,RABL2A
12033,LSM6
12034,FICD
12035,MKRN9P
12036,DDX12P
12037,PDHB
12038,LINC00898
12039,FLJ46906
12040,KIF9-AS1
12041,MED15P9
12042,ZFP30
12043,FKBP8
12044,CEP170B
12045,FBXO8
12046,FBXW8
12047,NBPF10
12048,C11orf24
12049,TCTA
12050,TMEM120A
12051,C10orf11
12052,RSPH3
12053,FRMD8
12054,TATDN1
12055,EIF2A
12056,CDKL1
12057,LRRTM2
12058,UBXN7
12059,SSNA1
12060,RYR1
12061,RFXAP
12062,PRKAG2-AS1
12063,SLC6A6
12064,GOLGA6L9-1
12065,BECN1
12066,STX11
12067,VAMP8
12068,LINC01278
12069,STX12
12070,TNFAIP1
12071,RPS6KA2
12072,PPA1
12073,MRPL46
12074,THAP10
12075,NPPB
12076,NGF
12077,TFG
12078,HSD17B6
12079,ENO2
12080,THOP1
12081,PRR36
12082,GLYR1
12083,HIATL1
12084,CFL1
12085,UBE2Q2P2-1
12086,SBDSP1
12087,ARHGAP1
12088,PTGFR
12089,ALDH3A2
12090,SLC22A15
12091,STARD10
12092,SDCCAG3
12093,MAGEC1
12094,MAPK8IP1
12095,ABHD12
12096,ARHGAP17
12097,ERC2
12098,FKBP3
12099,IL7R
12100,RPS19
12101,PDE3B
12102,RPS17-1
12103,CTRL
12104,CSNK2A2
12105,RPS15A
12106,RPS13
12107,RPS11
12108,RPL21
12109,RPS7
12110,SNRPG
12111,SNRPF
12112,SDPR
12113,SCN9A
12114,IGHMBP2
12115,EIF3B
12116,SNRPB2
12117,ID2
12118,SNRPB
12119,ID3
12120,ICAM3
12121,HSPE1
12122,CD82
12123,JUNB
12124,ANKLE2
12125,NPAT
12126,APEH
12127,PGAM2
12128,ENTPD6
12129,LRPPRC
12130,SMCR8
12131,RBM11
12132,FBRSL1
12133,FDPSP2
12134,DRG2
12135,CHGB
12136,ZNF282
12137,FGF9
12138,CTSC
12139,ZNF639
12140,DDX52-1
12141,RAC1
12142,HNMT
12143,SNHG4-1
12144,LOC100499489
12145,UBAC2-AS1
12146,CCNT2-AS1
12147,GGPS1
12148,NDUFA6
12149,NDN
12150,MYH11
12151,RAE1
12152,EIF3F
12153,EIF3D
12154,TPST1
12155,TPST2
12156,TTF2
12157,GRB14
12158,GCSH
12159,FRG1-1
12160,CA11
12161,RPGR
12162,ROM1
12163,BIK
12164,FLJ32255
12165,KISS1
12166,IFT80
12167,WRB
12168,HSPB2
12169,DNAJA1
12170,SDC4
12171,TMEM62
12172,MIR3661
12173,MIR3654-1
12174,MIR3620
12175,TCEB3-AS1
12176,LOC100506895
12177,LOC100506844-1
12178,ZBTB48
12179,ASNA1
12180,SCAF11
12181,DCHS1
12182,RNASET2
12183,EHD3
12184,SLC40A1
12185,PPP1R16B
12186,GPR89B
12187,LTN1
12188,STAG3L5P
12189,KCNV2
12190,GALNT18
12191,NHLRC2
12192,RPL7L1
12193,C19orf54
12194,KANK3
12195,MMS22L
12196,CX3CL1
12197,CCDC23
12198,UBE2NL
12199,TMEM179B
12200,FAHD2B
12201,C9orf142
12202,LINC00162
12203,NIPA1
12204,UNC119
12205,SNAP47
12206,TAS2R20
12207,FBXO42
12208,TAS2R31
12209,INADL
12210,NLRP10
12211,HOXA10
12212,KMT2E-AS1
12213,POU6F2
12214,TNFRSF1A
12215,TCP1
12216,GDPD5
12217,SGPP1
12218,ITFG1
12219,PTDSS2
12220,MAP2K2
12221,ZNF436
12222,PLEKHG2
12223,EIF3IP1
12224,R3HDM4
12225,CCDC126
12226,CCDC74A
12227,LOC102724323
12228,PRKRIR
12229,ZPR1
12230,TSHZ1
12231,ALYREF
12232,TNK2
12233,EIF2D
12234,RBM6
12235,SORBS3
12236,LOC101927865
12237,APRT
12238,SERPINE1
12239,BTBD10
12240,LSM8
12241,FAM229A
12242,STK24
12243,RFWD2
12244,PGF
12245,ZNF497
12246,P2RX6
12247,POLR2J
12248,POLR2I
12249,TMEM198
12250,LNX2
12251,TMTC2
12252,C11orf65
12253,USP54
12254,GEMIN8P4
12255,AGAP5
12256,ZBTB20-AS1
12257,LOC286190
12258,PAXBP1-AS1
12259,LOC100507346
12260,LOC100128714
12261,LOC100505666
12262,C12orf75
12263,SND1-IT1
12264,MEX3C
12265,PUS7
12266,KDM3B
12267,EXOSC4
12268,PCDHB2
12269,PCDHB14
12270,RHOF
12271,PCDHB13
12272,PCDHB12
12273,LINC01000
12274,KIAA1919
12275,CELF2-AS1
12276,PPM1B
12277,KIAA0430
12278,LOC407835
12279,SMKR1
12280,ZNF608
12281,PNN
12282,LINC-PINT
12283,ASB16-AS1
12284,GLUD1P3
12285,CYP2J2
12286,GUSBP4
12287,MVB12B
12288,DPY19L1
12289,FLVCR1
12290,ACAD9
12291,MAP3K4
12292,DERL1
12293,ZMIZ2
12294,SELO
12295,ZNF426
12296,UBL5
12297,FKRP
12298,TMEM47
12299,SOX7
12300,THAP2
12301,TMEM185B
12302,COG3
12303,JHDM1D-AS1
12304,ACAT1
12305,NDUFB2-AS1
12306,LTBP2
12307,SF3B3
12308,EXOC3-AS1
12309,SETD6
12310,IWS1
12311,STARD9
12312,HECW2
12313,SERINC1
12314,MCTS2P
12315,LOC728024
12316,SUGT1P1
12317,CACNB4
12318,PSMB1
12319,PSMA7
12320,PSMA2
12321,PSG4
12322,DCAF8L2
12323,GATA6
12324,PCK2
12325,HBE1
12326,HIST1H1E
12327,HIST1H1C
12328,H1F0
12329,TAF6L
12330,GRPR
12331,PDIA3
12332,IVNS1ABP
12333,TRIM16
12334,SEPHS2
12335,POLR3G
12336,ARID3B
12337,GPR37
12338,GPR3
12339,MXD4
12340,TBL3
12341,GNAT2
12342,GLUD1
12343,GFER
12344,CNFN
12345,GHDC
12346,MRPL36
12347,MRPL38
12348,MRPL41
12349,MRPS6
12350,BRMS1L
12351,ACTR5
12352,ATAD5
12353,TCEAL4
12354,MRM1-1
12355,RIN3
12356,ADCK4
12357,KIAA0319L
12358,SEC22B
12359,LOC283352
12360,TUT1
12361,DCLRE1B
12362,FAM225B
12363,PAXIP1
12364,PPP1R2P3
12365,DCLK2
12366,PROSER1
12367,GOLPH3
12368,TRIM11
12369,SPATA5
12370,LINC00689
12371,SLC35F2
12372,PLXNA3
12373,PSRC1
12374,HUWE1
12375,MIR17HG
12376,LRRC58
12377,TMEM182
12378,RFTN2
12379,SPIN3
12380,ZNF738
12381,LINC01547
12382,KTN1-AS1
12383,MAOB
12384,LINC00634
12385,KIAA2013
12386,CCDC9
12387,NTN1
12388,IL1R1
12389,IGF2R
12390,PRPF40B
12391,LDHB
12392,PIK3C3
12393,PIK3C2B
12394,NDUFB1
12395,NDUFA10
12396,RBL2
12397,ACTR2
12398,PTPRCAP
12399,AXIN2
12400,COIL
12401,RAB7A
12402,FANCG
12403,SNPH
12404,ACAP1
12405,LAPTM4A
12406,INTS3-1
12407,EPRS
12408,EPHB3
12409,TSTA3
12410,EPHB1
12411,PHLDA2
12412,HSP90B1
12413,EML1
12414,ATP8B1
12415,BIN3-IT1
12416,IL22RA1
12417,DMWD
12418,PRH2
12419,CENPF
12420,ACTR10
12421,ZC3H15
12422,POLQ
12423,TRPC4AP
12424,DND1
