protein_name,median_melting_point,transcript_reg,nontranscr_reg
SULT1A2,48.91,False,False
SULT1A3,47.97,False,False
SULT1C2,48.28,False,False
SULT1E1,48.82,False,False
SULT2A1,48.16,False,False
SULT2B1,48.004999999999995,False,False
SUMF1,54.12,False,False
SUMF2,49.69,False,True
SUMO1,48.14,False,False
SUMO2,49.8,False,False
SUMO3,47.97,False,False
SUN1,47.84,False,False
SUN2,51.075,False,False
SUOX,51.97,False,False
SUPT16H,46.995000000000005,False,False
SUPT3H,45.765,False,False
SUPT4H1,53.315,False,False
SUPT5H,49.13,False,False
SUPT6H,48.12,False,False
SUPT7L,53.335,False,False
SUPV3L1,52.2,False,False
SURF1,50.16,False,False
SURF2,51.075,False,False
SURF4,51.715,False,False
SURF6,53.08,False,True
SUSD1,50.8,False,False
SUSD2,56.37,False,False
SUZ12,46.95,False,True
SVIL,50.59,False,False
SVIP,52.38,False,False
SWAP70,51.67,False,False
SYAP1,51.615,False,False
SYF2,49.97,False,False
SYK,48.37,False,False
SYMPK,46.68,False,False
SYN3,48.955,False,False
SYNC,63.15,False,False
SYNCRIP,50.15,False,False
SYNE1,48.39,False,False
SYNE2,45.15,False,False
SYNGR1,56.65,False,False
SYNGR2,55.5,False,False
SYNJ1,49.18,False,False
SYNJ2,49.84,False,False
SYNJ2BP,50.89,False,False
SYNPO2,52.97,False,False
SYNRG,53.224999999999994,False,False
SYPL1,52.86,False,False
SYTL2,53.43,False,False
SYTL4,50.19,False,False
SYVN1,50.760000000000005,False,False
SZT2,48.35,False,False
T,55.19,False,False
TAB1,51.315,False,False
TAB2,50.175,False,False
TAB3,53.71,False,False
TACC1,50.64,False,False
TACC2,50.71,False,False
TACC3,50.58,True,False
TACO1,49.86,False,False
TADA1L,46.83,False,False
TADA2B,44.66,False,False
TADA2L,44.485,False,False
TADA3,54.94,False,False
TADA3L,47.54,False,False
TAF1,44.46,False,False
TAF10,53.74,False,False
TAF11,46.955,False,False
TAF12,46.71,False,False
TAF13,56.33,False,False
TAF15,49.915,False,False
TAF1C,49.155,False,False
TAF2,49.045,False,False
TAF3,48.44,False,False
TAF4,47.535,False,False
TAF5,46.565,False,False
TAF5L,45.474999999999994,False,False
TAF6,46.34,False,False
TAF6L,51.85,False,False
TAF7,48.38,False,False
TAF8,53.34,False,False
TAF9,47.225,False,False
TAF9B,47.0,False,False
TAGLN,49.63,False,False
TAGLN2,50.27,False,False
TAL1,50.92,False,False
TALDO1,51.31,False,False
TAMM41,52.73,False,False
TANC1,50.9,False,False
TANC2,53.915,False,False
TANGO2,52.37,False,False
TANGO6,50.66,False,False
TANK,47.84,False,False
TAOK1,50.42,False,False
TAOK2,46.555,False,False
TAOK3,49.83,False,False
TAP1,47.75,False,False
TAP2,48.394999999999996,False,False
TAPBP,50.525000000000006,False,False
TAPBPL,51.629999999999995,False,False
TAPT1,53.075,False,False
TARBP1,52.445,False,False
TARBP2,48.504999999999995,False,False
TARDBP,44.43,False,False
TARS,50.75,False,False
TARS2,48.77,False,False
TARSL2,49.989999999999995,False,False
TASP1,49.95,False,False
TATDN1,54.28,False,False
TATDN2,51.56,False,False
TATDN3,60.55,False,False
TAX1BP1,48.974999999999994,False,False
TAX1BP3,48.7,False,False
TBC1D10A,48.86,False,False
TBC1D10B,50.25,False,False
TBC1D12,56.25,False,False
TBC1D13,52.61,False,False
TBC1D14,50.29,False,True
TBC1D15,48.77,False,False
TBC1D16,49.11,False,False
TBC1D17,51.1,False,False
TBC1D2,48.95,False,False
TBC1D20,49.27,False,False
TBC1D22A,52.1,False,False
TBC1D22B,49.86,False,False
TBC1D23,48.89,False,False
TBC1D24,50.67,False,False
TBC1D25,51.86,False,False
TBC1D2B,46.23,False,False
TBC1D4,49.58,False,False
TBC1D5,48.475,False,False
TBC1D7,47.269999999999996,False,False
TBC1D8,48.46,False,False
TBC1D8B,50.56,False,False
TBC1D9B,49.04,False,False
TBCB,49.43,False,False
TBCC,50.85,False,False
TBCD,48.43,False,False
TBCE,46.95,False,False
TBCEL,47.845,False,False
TBCK,49.38,False,False
TBK1,47.30500000000001,False,False
TBL1X,48.535,False,False
TBL1XR1,49.83,False,False
TBL2,49.83,False,False
TBL3,47.9,False,False
TBP,46.05,False,False
TBPL1,47.9,False,False
TBRG4,46.53,False,False
TBX1,51.504999999999995,False,False
TBX3,43.94,False,False
TBXA2R,55.73,False,False
TC2N,53.33,False,False
TCEA1,52.36,False,False
TCEA2,47.69,False,False
TCEA3,49.18,False,False
TCEAL1,50.35,False,False
TCEAL4,51.245,False,False
TCEAL8,49.0,False,False
TCEANC2,44.92,False,False
TCEB1,50.22,False,False
TCEB2,51.36,False,False
TCEB3,57.269999999999996,False,False
TCERG1,47.85,False,False
TCF12,54.785,False,False
TCF19,52.97,False,False
TCF20,49.25,False,False
TCF25,48.25,False,False
TCF3,47.06,False,False
TCF4,47.03,False,False
TCHH,53.57,False,False
TCIRG1,50.485,False,False
TCOF1,53.79,False,False
TCP1,54.18,False,False
TCP10L,45.86,False,False
TCP11L1,47.78,False,False
TCTEX1D2,61.95,False,False
TCTN3,52.02,False,False
TDG,50.17,False,False
TDP1,48.12,False,False
TDP2,49.265,False,False
TDRD3,58.07,False,False
TDRD7,46.77,False,False
TDRKH,48.73,False,False
TEAD1,45.71,False,False
TEAD3,43.985,False,False
TEAD4,45.905,False,False
TEC,45.86,False,False
TECPR1,49.43,False,False
TECPR2,59.345,False,False
TECR,49.89,False,False
TEK,53.51,False,False
TELO2,47.28,False,False
TENC1,54.5,False,False
TERF2,49.91,False,False
TERF2IP,48.68,False,False
TES,55.195,False,False
TESC,49.33,False,False
TEX10,47.535,False,False
TEX2,48.68,False,False
TEX264,48.96,False,False
TEX30,47.34,False,False
TFAM,50.91,False,False
TFAP4,47.25,False,False
TFB1M,49.91,False,False
TFB2M,48.73,False,False
TFCP2,46.48,False,False
TFDP1,46.605000000000004,False,False
TFE3,58.84,False,False
TFG,51.72,False,False
TFIP11,44.485,False,False
TFPI,50.715,False,False
TFPT,46.0,False,False
TFR2,50.95,False,False
TFRC,57.06,False,False
TGDS,51.955,False,True
TGFB1,54.97,False,False
TGFB1I1,61.18000000000001,False,False
TGFBI,51.27,False,False
TGFBR1,49.34,False,False
TGFBR2,47.91,False,False
TGFBR3,50.17,False,False
TGFBRAP1,47.205,False,False
TGIF1,55.945,False,False
TGIF2,45.7,False,False
TGM2,51.269999999999996,False,True
TGM3,49.62,False,False
TGS1,47.59,False,False
TH1L,44.95,False,False
THADA,50.14,False,False
THAP11,48.22,False,True
THAP4,46.955,False,False
THBS1,51.5,False,False
THEM2,52.18,False,False
THEM4,53.6,False,False
THEM6,55.41,False,False
THEMIS2,46.5,False,False
THG1L,51.31,False,False
THNSL1,51.4,False,False
THOC1,47.22,False,False
THOC2,45.94,False,False
THOC3,48.99,False,False
THOC4,50.44,False,False
THOC5,50.4,False,False
THOC6,52.18,False,False
THOC7,49.69499999999999,False,False
THOP1,55.41,False,False
THRAP3,48.52,False,False
THTPA,49.95,False,False
THUMPD1,53.44,False,False
THUMPD2,54.165,False,True
THUMPD3,53.14,False,False
THYN1,49.84,False,False
TIA1,52.25,False,False
TIAL1,50.59,False,False
TIFA,53.855000000000004,False,False
TIGAR,50.39,False,False
TIMELESS,44.59,False,False
TIMM10B,57.52,False,False
TIMM13,55.4,False,False
TIMM17A,56.995,False,False
TIMM17B,51.48,False,False
TIMM21,51.22,False,False
TIMM22,48.77,False,False
TIMM23,50.02,False,False
TIMM23B,51.019999999999996,False,False
TIMM44,49.81,False,False
TIMM50,50.25,False,False
TIMM8A,51.55,False,False
TIMM8B,51.254999999999995,False,False
TIMM9,52.25,False,False
TIMMDC1,50.49,False,False
TIMP1,57.67,False,False
TIMP2,57.06,False,False
TINF2,53.629999999999995,False,False
TIPIN,47.31,False,False
TIPRL,49.98,False,False
TJAP1,49.06,False,False
TJP1,53.29,False,False
TJP2,49.49,False,False
TJP3,52.23,False,False
TK1,52.870000000000005,False,False
TK2,53.17,False,False
TKT,53.005,False,False
TLCD1,50.675,False,False
TLCD2,62.16,False,False
TLE1,51.915,False,False
TLE3,50.97,False,False
TLE4,60.915000000000006,False,False
TLK1,49.81,False,False
TLK2,49.895,False,False
TLN1,48.93,False,False
TLN2,48.489999999999995,False,False
TM2D3,53.045,False,True
TM4SF1,51.73,False,False
TM7SF2,50.4,False,False
TM7SF3,53.26,False,False
TM9SF1,50.83,False,False
TM9SF2,52.01,False,False
TM9SF3,51.54,False,False
TM9SF4,50.79,False,False
TMA16,53.735,False,False
TMBIM6,51.09,False,False
TMCO1,51.46,False,False
TMCO3,50.715,False,False
TMCO4,62.42999999999999,False,False
TMCO6,49.9,False,False
TMCO7,48.01,False,False
TMED1,54.224999999999994,False,False
TMED10,52.82,False,False
TMED2,52.51,False,False
TMED3,50.925,False,False
TMED4,52.35,False,False
TMED5,53.29,False,False
TMED7,56.16,False,False
TMED8,47.85,False,False
TMED9,52.66,False,False
TMEM102,48.59,False,False
TMEM106B,54.0,False,False
TMEM106C,53.48,False,False
TMEM11,50.04,False,False
TMEM111,50.69,False,False
TMEM115,51.91,False,False
TMEM120A,50.13,False,False
TMEM123,56.165,False,False
TMEM126A,50.42,False,False
TMEM126B,51.334999999999994,False,False
TMEM127,50.48,False,False
TMEM129,54.81,False,False
TMEM131,50.02,False,False
TMEM132A,59.67,False,False
TMEM132E,58.03,False,False
TMEM134,48.36,False,False
TMEM135,51.925,False,False
TMEM143,51.42,False,False
TMEM147,51.21,False,False
TMEM161A,49.58,False,False
TMEM161B,50.73,False,False
TMEM164,49.620000000000005,False,False
TMEM165,53.93,False,False
TMEM168,51.23,False,False
TMEM173,51.019999999999996,False,False
TMEM175,46.21,False,False
TMEM177,54.88,False,False
TMEM178B,52.6,False,False
TMEM179B,56.38,False,False
TMEM18,50.69,False,False
TMEM181,50.635000000000005,False,False
TMEM184C,64.07,False,False
TMEM185B,50.49,False,False
TMEM186,51.44,False,False
TMEM188,50.42,False,False
TMEM189,54.45,False,False
TMEM189-UBE2V1,51.37,False,False
TMEM19,50.0,False,False
TMEM192,51.925,False,False
TMEM194A,53.165,False,False
TMEM199,51.11,False,False
TMEM2,51.9,False,False
TMEM201,48.12,False,False
TMEM205,53.345,False,False
TMEM206,51.905,False,False
TMEM208,51.41,False,False
TMEM209,51.77,False,False
TMEM214,50.09,False,False
TMEM222,53.09,False,False
TMEM223,52.885,False,False
TMEM23,51.43,False,False
TMEM237,52.95,False,False
TMEM245,51.17,False,False
TMEM248,51.37,False,False
TMEM259,57.955,False,False
TMEM30A,51.75,False,False
TMEM33,50.91,False,False
TMEM37,50.7,False,False
TMEM41A,51.03,False,False
TMEM41B,51.15,False,False
TMEM43,50.21,False,False
TMEM48,50.9,False,False
TMEM49,51.87,False,False
TMEM5,51.03,False,False
TMEM50A,54.51,False,False
TMEM53,49.07,False,False
TMEM55A,50.34,False,False
TMEM55B,50.95,False,False
TMEM56,53.01,False,False
TMEM57,50.995,False,False
TMEM59,50.13,False,False
TMEM63A,51.59,False,False
TMEM63B,51.0,False,False
TMEM65,52.625,False,False
TMEM66,50.495000000000005,False,False
TMEM68,52.6,False,False
TMEM70,51.43,False,False
TMEM85,51.02,False,False
TMEM86B,49.735,False,True
TMEM87A,54.12,False,False
TMEM87B,52.3,False,False
TMEM8A,49.92,False,True
TMEM9,50.92,False,False
TMEM93,51.53,False,False
TMEM97,51.38,False,False
TMEM98,53.66,False,False
TMF1,50.54,False,False
TMLHE,51.39,False,False
TMOD1,47.55,False,False
TMOD2,50.45,False,False
TMOD3,48.72,False,False
TMPO,52.73,False,False
TMTC3,50.1,False,False
TMTC4,51.99,False,False
TMUB1,50.83,False,False
TMUB2,56.43,False,False
TMX1,56.269999999999996,False,False
TMX2,53.11,False,False
TMX3,53.36,False,False
TNC,51.44,False,False
TNFAIP1,52.94,False,False
TNFAIP2,47.28,False,False
TNFAIP3,50.365,False,False
TNFAIP8,55.125,False,False
TNFAIP8L1,47.83,False,False
TNFAIP8L3,49.769999999999996,False,False
TNFRSF10A,49.87,False,False
TNFRSF10B,51.21,False,False
TNFRSF10D,53.57,False,False
TNFRSF11A,61.54,False,False
TNFRSF1B,51.98,False,False
TNFRSF21,49.82,False,False
TNFRSF8,51.83,False,False
TNIK,51.56,False,False
TNIP1,52.81,False,False
TNIP2,54.43,False,False
TNK2,50.980000000000004,False,False
TNKS,48.105000000000004,False,False
TNPO1,48.8,False,False
TNPO2,48.91,False,True
TNPO3,50.32,False,False
TNRC6A,49.42,False,False
TNRC6B,48.96,False,False
TNS1,55.370000000000005,False,False
TNS3,49.14,False,False
TNS4,50.635000000000005,False,False
TOB1,54.36,False,False
TOE1,51.48,False,False
TOLLIP,50.83,False,False
TOM1,49.4,False,False
TOM1L1,52.825,False,False
TOM1L2,51.495000000000005,False,False
TOMM20,50.6,False,False
TOMM22,52.235,False,False
TOMM34,46.76,False,False
TOMM40,50.93,False,False
TOMM40L,57.17,False,False
TOMM5,50.18,False,False
TOMM6,50.225,False,False
TOMM70A,49.16,False,False
TONSL,47.97,False,False
TOP1,46.86,False,False
TOP2A,49.815,True,False
TOP2B,49.99,False,False
TOP3A,45.65,False,False
TOP3B,53.845,False,False
TOPBP1,49.155,False,False
TOR1A,51.28,False,False
TOR1AIP1,52.415,False,False
TOR1AIP2,50.7,False,False
TOR1B,51.04,False,False
TOR2A,55.614999999999995,False,False
TOR3A,51.04,False,False
TOR4A,47.65,False,False
TOX4,47.555,False,False
TP53,47.5,False,True
TP53BP1,47.629999999999995,False,False
TP53BP2,52.69,False,False
TP53I3,66.87,False,False
TP53RK,52.01,False,False
TP63,53.41,False,False
TPBG,64.79,False,False
TPCN1,51.165,False,False
TPD52L1,52.23,False,False
TPD52L2,67.15,False,False
TPGS1,49.59,False,False
TPI1,56.3,False,False
TPM1,67.63,False,False
TPM3,61.27,False,False
TPM4,62.64,False,False
TPMT,53.51,False,False
TPP1,51.92,False,False
TPP2,51.83,False,False
TPPP,55.87,False,False
TPR,52.89,False,False
TPRA1,57.58,False,False
TPRG1L,48.39,False,False
TPRKB,52.27,False,False
TPRN,48.71,False,False
TPST1,49.85,False,False
TPST2,51.769999999999996,False,False
TPT1,52.09,False,False
TPX2,54.335,True,False
TRA2A,46.75,False,False
TRA2B,55.72,False,False
TRABD,50.47,False,False
TRADD,47.41,False,False
TRAF1,57.61,False,False
TRAF2,51.29,False,False
TRAF3,51.900000000000006,False,False
TRAF3IP1,48.01,False,False
TRAF3IP2,48.91,False,False
TRAF4,48.96,False,False
TRAF6,51.855,False,False
TRAF7,51.47,False,False
TRAFD1,50.075,False,False
TRAM1,49.89,False,False
TRAM2,49.84,False,False
TRAP1,52.6,False,False
TRAPPC1,50.94,False,False
TRAPPC10,49.81,False,False
TRAPPC11,48.54,False,False
TRAPPC12,49.945,False,False
TRAPPC13,48.42,False,False
TRAPPC2L,48.55,False,False
TRAPPC2P1,51.31,False,False
TRAPPC3,52.01,False,False
TRAPPC4,49.87,False,False
TRAPPC5,49.985,False,False
TRAPPC6A,50.885000000000005,False,False
TRAPPC6B,52.01,False,False
TRAPPC8,49.39,False,False
TRAPPC9,52.89,False,False
TRDMT1,46.215,False,False
TRIAP1,52.870000000000005,False,False
TRIM11,48.7,False,False
TRIM14,47.73,False,False
TRIM15,48.44,False,False
TRIM16,48.9,False,False
TRIM2,53.11,False,False
TRIM21,48.835,False,False
TRIM23,57.04,False,False
TRIM24,48.14,False,False
TRIM25,47.650000000000006,False,False
TRIM26,50.82,False,False
TRIM27,44.04,False,False
TRIM28,47.62,False,False
TRIM3,49.334999999999994,False,False
TRIM32,48.82,False,False
TRIM33,49.12,False,False
TRIM37,63.09,False,False
TRIM38,48.3,False,False
TRIM39R,48.98,False,False
TRIM4,49.13,False,False
TRIM41,48.51,False,False
TRIM44,49.46,False,False
TRIM47,46.785,False,False
TRIM5,46.34,False,False
TRIM56,49.12,False,False
TRIM58,41.54,False,False
TRIM59,53.17,False,False
TRIM65,50.68,False,False
TRIM68,51.5,False,False
TRIM7,53.14,False,False
TRIM71,47.18,False,False
TRIM9,59.195,False,False
TRIML2,53.004999999999995,False,False
TRIO,46.88,False,False
TRIOBP,56.05,False,False
TRIP10,49.629999999999995,False,False
TRIP11,46.205,False,False
TRIP12,45.69,False,False
TRIP13,47.27,False,False
TRIP4,51.46,False,False
TRIP6,56.82,False,False
TRIT1,48.785,False,False
TRMT1,55.87,False,False
TRMT10A,52.995000000000005,False,False
TRMT10C,50.269999999999996,False,False
TRMT11,52.73,False,True
TRMT112,56.425,False,False
TRMT12,49.99,False,False
TRMT13,52.915,False,False
TRMT1L,49.260000000000005,False,False
TRMT2A,46.35,False,False
TRMT5,45.83,False,False
TRMT6,53.22,False,False
TRMT61A,52.73,False,False
TRMT61B,52.33,False,False
TRMU,49.51,False,False
TRNAU1AP,48.8,False,False
TRNT1,49.41,False,True
TROVE2,53.54,False,False
TRPC4AP,46.86,False,False
TRPM7,47.37,False,False
TRPS1,55.2,False,False
TRPT1,50.045,False,False
TRPV2,51.28,False,False
TRRAP,48.754999999999995,False,False
TRUB1,49.85,False,False
TRUB2,47.72,False,False
TRY6,53.5,False,False
TSAP1_HUMAN,45.64,False,False
TSC1,48.480000000000004,False,False
TSC2,47.8,False,False
TSC22D1,50.745000000000005,False,False
TSC22D2,50.36,False,False
TSC22D4,56.415,False,False
TSEN15,60.36,False,False
TSEN2,48.31,False,False
TSEN34,47.7,False,False
TSEN54,47.73,False,False
TSFM,46.38,False,False
TSG101,50.07,False,False
TSGA14,48.425,False,False
TSKU,50.625,False,False
TSN,52.82,False,False
TSNAX,53.35,False,False
TSPAN14,54.0,False,False
TSPAN18,62.05,False,False
TSPAN6,53.72,False,False
TSPO,52.52,False,False
TSPYL1,60.71,False,False
TSPYL5,52.4,False,False
TSR1,47.92,False,False
TSR2,49.21,False,False
TSR3,58.59,False,False
TSSC1,51.17,False,False
TSSC4,51.34,False,False
TST,48.04,False,False
TSTA3,53.01,False,True
TTC12,48.4,False,False
TTC13,51.21,False,False
TTC14,48.31,False,False
TTC15,48.43,False,False
TTC17,51.91,False,False
TTC19,51.489999999999995,False,False
TTC21B,46.98,False,True
TTC26,52.69,False,False
TTC27,46.38,False,False
TTC28,45.525000000000006,False,False
TTC30A,56.675,False,False
TTC32,61.38,False,False
TTC33,50.28,False,False
TTC35,50.28,False,False
TTC37,48.370000000000005,False,False
TTC38,51.98,False,False
TTC39B,51.43,False,False
TTC39C,59.65,False,False
TTC4,48.35,False,False
TTC5,48.644999999999996,False,False
TTC7B,48.32,False,False
TTC9,56.14,False,False
TTC9C,48.87,False,False
TTF2,46.39,False,False
TTI1,48.41,False,False
TTI2,50.185,False,False
TTK,47.105000000000004,False,False
TTL,51.08,False,False
TTLL12,46.0,False,False
TTN,54.75,False,False
TTPAL,51.41,False,False
TTRAP,51.14,False,False
TTYH1,50.42,False,False
TTYH3,51.24,False,False
TUB,48.18,False,False
TUBA1A,53.4,False,False
TUBA1B,53.335,False,False
TUBA1C,53.28,False,False
TUBA4A,52.625,False,False
TUBAL3,53.650000000000006,False,False
TUBB,51.81,False,False
TUBB2A,54.905,False,False
TUBB2B,53.55,False,False
TUBB3,54.52,False,False
TUBB4,51.045,False,False
TUBB4A,55.75,False,False
TUBB4B,53.95,False,False
TUBB6,51.82,False,False
TUBB8,55.37,False,False
TUBE1,54.55,False,False
TUBG1,50.65,False,False
TUBGCP2,48.67,False,False
TUBGCP3,48.635000000000005,False,False
TUBGCP4,47.955,False,False
TUBGCP6,49.08,False,False
TUFM,48.41,False,False
TUFT1,50.38,False,False
TULP3,48.65,False,False
TULP4,61.76,False,False
TUSC2,53.035,False,False
TUT1,46.33,False,False
TWF1,52.51,False,False
TWF2,51.77,False,False
TWISTNB,48.86,False,False
TWSG1,51.475,False,False
TXLNA,51.77,False,False
TXLNG,53.019999999999996,False,False
TXLNG2P,67.6,False,False
TXN2,53.36,False,False
TXNDC1,53.02,False,False
TXNDC10,51.63,False,False
TXNDC11,50.825,False,False
TXNDC12,51.58,False,False
TXNDC13,50.52,False,False
TXNDC14,52.27,False,False
TXNDC17,51.51,False,False
TXNDC2,50.94,False,False
TXNDC4,51.61,False,False
TXNDC5,60.7,False,False
TXNDC9,51.325,False,False
TXNIP,49.32,False,False
TXNL1,49.4,False,False
TXNL4A,53.6,False,False
TXNL4B,49.59,False,False
TXNRD1,57.64,False,False
TXNRD2,52.455,False,False
TXNRD3,67.24,False,False
TYK2,43.39,False,False
TYMP,55.52,False,False
TYMS,47.7,False,False
TYRO3,49.505,False,False
TYSND1,50.635,False,False
TYW1,46.94,False,False
TYW3,51.16,False,False
TYW5,52.25,False,False
U2AF1,47.17,False,False
U2AF1L4,51.93,False,False
U2AF2,49.5,False,False
U2SURP,54.29,False,False
UACA,44.44,False,False
UAP1,51.08,False,False
UAP1L1,49.88,False,False
UBA1,48.565,False,False
UBA2,50.91,False,False
UBA3,50.2,False,False
UBA5,51.33,False,False
UBA6,49.35,False,False
UBA7,47.92,False,False
UBAC1,49.15,False,False
UBAC2,48.355000000000004,False,False
UBAP1,48.56,False,False
UBAP2L,49.32,False,False
UBASH3B,48.815,False,False
UBBP4,49.82,False,False
UBE2A,61.925,False,False
UBE2B,59.349999999999994,False,False
UBE2C,47.81,True,False
UBE2CBP,48.989999999999995,False,False
UBE2D1,50.485,False,False
UBE2D2,56.23,False,False
UBE2D3,52.81,False,False
UBE2D4,48.35,False,False
UBE2E1,47.46,False,False
UBE2E2,53.28,False,False
UBE2E3,50.995000000000005,False,False
UBE2F,53.49,False,False
UBE2G1,51.045,False,False
UBE2G2,50.31,False,False
UBE2H,50.45,False,False
UBE2I,52.974999999999994,False,False
UBE2J1,49.965,False,False
UBE2J2,50.7,False,False
UBE2K,52.73,False,False
UBE2L3,54.35,False,False
UBE2L6,51.485,False,False
UBE2M,50.34,False,True
UBE2N,52.41,False,False
UBE2O,53.29,False,False
UBE2Q1,48.3,False,False
UBE2Q2,54.695,False,False
UBE2R2,60.845,False,False
UBE2S,50.63,False,False
UBE2T,48.61,False,False
UBE2V1,60.459999999999994,False,False
UBE2V2,51.75,False,False
