Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
STAT6	47.46	medium	47.01	0.38	TRUE	1
STAU1	50.77	medium	50.55	0.5	TRUE	0.99
STAU2	48.57	medium	48.19	0.41	TRUE	1
STBD1	47.67	medium	47.22	0.39	TRUE	1
STEAP2	49.96	medium	49.65	0.47	TRUE	0.98
STEAP3	50.84	medium	50.64	0.49	TRUE	0.99
STIL	45.07	non-stable	44.2	0.3	TRUE	1
STIM1	50.2	medium	49.94	0.46	TRUE	1
STIP1	50.25	medium	49.99	0.49	TRUE	1
STK10	45.89	non-stable	45.1	0.32	TRUE	1
STK11	51.51	medium	51.5	0.59	TRUE	0.95
STK11IP	49.28	medium	48.95	0.46	TRUE	1
STK24	50	medium	49.7	0.44	TRUE	0.99
STK25	48.7	medium	48.33	0.41	TRUE	1
STK33	47.58	medium	47.13	0.38	TRUE	1
STK38	47.86	medium	47.4	0.4	TRUE	1
STK39	45.99	non-stable	45.23	0.31	TRUE	1
STK4	50.26	medium	50.01	0.46	TRUE	1
STMN1		non-melter		0.8	TRUE	0.27
STMN3		non-melter		0.71	TRUE	0.35
STOM		non-melter		0.76	TRUE	0.75
STOML2		non-melter		0.72	TRUE	0.72
STRAP	48.26	medium	47.86	0.41	TRUE	1
STRBP	48.79	medium	48.44	0.41	TRUE	1
STRN	50.86	medium	50.66	0.47	TRUE	1
STRN3	50.16	medium	49.9	0.46	TRUE	1
STRN4	48.84	medium	48.49	0.41	TRUE	1
STT3A	51.37	medium	51.33	0.52	TRUE	1
STT3B	51.43	medium	51.43	0.54	TRUE	1
STUB1	46.33	non-stable	45.66	0.34	TRUE	1
STX10	50.2	medium	49.95	0.52	TRUE	0.97
STX12	51.01	medium	50.85	0.64	TRUE	0.84
STX18	48.94	medium	48.58	0.41	TRUE	1
STX2	50.07	medium	49.8	0.5	TRUE	0.99
STX3	50.27	medium	50.02	0.53	TRUE	0.97
STX4	48.3	medium	47.89	0.41	TRUE	0.99
STX5	50.29	medium	50.03	0.52	TRUE	0.99
STX6	51.15	medium	51.02	0.56	TRUE	0.98
STX7		non-melter		0.79	TRUE	0.42
STX8		non-melter		0.79	TRUE	0.25
STXBP1	48.32	medium	47.91	0.43	TRUE	0.99
STXBP2	47.09	non-stable	46.57	0.35	TRUE	0.99
STXBP3	48.12	medium	47.72	0.4	TRUE	0.99
STXBP4	45.07	non-stable	44.19	0.29	TRUE	1
STXBP6	48.3	medium	47.89	0.39	TRUE	1
SUB1	52.59	medium	52.94	0.61	TRUE	0.98
SUCLA2	48.62	medium	48.24	0.4	TRUE	0.99
SUCLG1	49.87	medium	49.56	0.44	TRUE	1
SUCLG2	50.92	medium	50.73	0.48	TRUE	1
SUGT1	50.6	medium	50.35	0.47	TRUE	1
SULF2	51.98	medium	52.09	0.6	TRUE	0.98
SULT1A2	48.91	medium	48.56	0.45	TRUE	0.99
SULT1A3	48.42	medium	48.02	0.4	TRUE	1
SULT1C2	48.17	medium	47.77	0.39	TRUE	1
SULT1E1	48.82	medium	48.48	0.42	TRUE	0.98
SULT2A1	49	medium	48.68	0.42	TRUE	1
SUMF1	51.65	medium	51.69	0.61	TRUE	0.98
SUMF2	49.69	medium	49.37	0.49	TRUE	0.99
SUMO1	46.69	medium	46.08	0.42	TRUE	0.99
SUMO2	47.68	medium	47.24	0.55	TRUE	0.85
SUOX	52.12	medium	52.25	0.58	TRUE	0.99
SUPT16H	46.97	medium	46.42	0.36	TRUE	1
SUPT5H	48.82	medium	48.47	0.41	TRUE	1
SUPT6H	47.54	medium	47.1	0.37	TRUE	0.99
SUPV3L1	49.11	medium	48.79	0.42	TRUE	1
SURF1	50.64	medium	50.41	0.49	TRUE	1
SURF4		non-melter		0.73	TRUE	0.85
SUSD2	50.87	medium	50.69	0.57	TRUE	0.97
SUZ12	49.72	medium	49.39	0.51	TRUE	0.94
SVIL	50.56	medium	50.31	0.56	TRUE	0.91
SVIP		non-melter		0.65	TRUE	0.31
SWAP70	51.42	medium	51.41	0.5	TRUE	1
SYAP1	51.34	medium	51.29	0.5	TRUE	1
SYF2	49.97	stable	49.67	0.65	TRUE	0.51
SYMPK	46.68	non-stable	46.06	0.33	TRUE	1
SYNCRIP	50.13	medium	49.87	0.45	TRUE	1
SYNE2	44.95	non-stable	44.06	0.3	TRUE	1
SYNGR2		non-melter		0.81	TRUE	0.29
SYNJ1	48.93	medium	48.57	0.43	TRUE	0.99
SYNJ2	47.21	medium	46.71	0.36	TRUE	1
SYNJ2BP	49.53	medium	49.19	0.49	TRUE	0.98
SYPL1		non-melter		0.79	TRUE	0.26
SYVN1	51.73	medium	51.8	0.64	TRUE	0.97
TACC1	50.64	medium	50.4	0.5	TRUE	1
TACC2	51.13	medium	51	0.6	TRUE	0.94
TACC3	51.15	stable	51.02	0.66	TRUE	0.55
TADA1L	47.73	medium	47.28	0.41	TRUE	1
TADA3L	47.24	medium	46.75	0.37	TRUE	0.99
TAF1	44.62	non-stable	43.77	0.27	TRUE	1
TAF11	45.38	non-stable	44.54	0.29	TRUE	0.99
TAF12	48.17	medium	47.77	0.41	TRUE	0.99
TAF15	47.01	medium	46.47	0.38	TRUE	0.88
TAF2	47.19	medium	46.68	0.36	TRUE	1
TAF3	48.44	medium	48.05	0.44	TRUE	0.99
TAF4	46.95	medium	46.38	0.36	TRUE	0.99
TAF5	46.59	non-stable	45.96	0.34	TRUE	0.99
TAF6	46.34	non-stable	45.67	0.33	TRUE	1
TAF7	47.58	medium	47.13	0.46	TRUE	0.96
TAF9	44.65	non-stable	43.81	0.28	TRUE	0.99
TAGLN	49.59	medium	49.25	0.45	TRUE	1
TAGLN2	49.62	medium	49.28	0.48	TRUE	0.99
TALDO1	51.37	medium	51.34	0.56	TRUE	0.99
TANK	47.23	medium	46.74	0.58	TRUE	0.67
TAOK1	50.01	medium	49.72	0.44	TRUE	0.99
TAOK2	46.8	medium	46.2	0.39	TRUE	0.99
TAOK3	49.36	medium	49.03	0.44	TRUE	0.99
TAP1	47.49	medium	47.05	0.36	TRUE	1
TAP2	48.38	medium	47.97	0.42	TRUE	1
TAPBP	50.59	medium	50.34	0.53	TRUE	0.99
TAPT1	50.51	stable	50.25	0.69	TRUE	0.91
TARBP1	50.05	medium	49.77	0.45	TRUE	0.99
TARBP2	47.77	medium	47.33	0.42	TRUE	0.98
TARDBP	44.43	non-stable	43.53	0.27	TRUE	1
TARS	49.79	medium	49.46	0.44	TRUE	1
TARS2	48.34	medium	47.94	0.4	TRUE	1
TARSL2	47.66	medium	47.21	0.38	TRUE	1
TATDN1	51.17	medium	51.05	0.61	TRUE	0.88
TAX1BP1	48.58	medium	48.2	0.42	TRUE	0.99
TAX1BP3	46.48	non-stable	45.84	0.34	TRUE	1
TBC1D10A	48.27	medium	47.86	0.41	TRUE	1
TBC1D10B	50.25	medium	50	0.46	TRUE	0.99
TBC1D13	51.86	medium	51.96	0.52	TRUE	1
TBC1D15	48.41	medium	48.01	0.39	TRUE	1
TBC1D20	49.14	medium	48.82	0.44	TRUE	1
TBC1D22A	48.67	medium	48.29	0.45	TRUE	0.99
TBC1D22B	49.71	medium	49.39	0.46	TRUE	0.98
TBC1D23	48.56	medium	48.18	0.4	TRUE	1
TBC1D24	50.17	medium	49.91	0.45	TRUE	1
TBC1D2B	45.68	non-stable	44.83	0.31	TRUE	1
TBC1D4	48.88	medium	48.52	0.41	TRUE	1
TBC1D5	48.36	medium	47.96	0.39	TRUE	1
TBC1D7	47.24	non-stable	46.74	0.35	TRUE	1
TBC1D8	48.46	medium	48.08	0.46	TRUE	0.99
TBC1D9B	47.93	medium	47.49	0.38	TRUE	0.99
TBCA		non-melter		0.74	TRUE	0.64
TBCB	49.43	medium	49.11	0.43	TRUE	1
TBCC	50.34	medium	50.09	0.45	TRUE	1
TBCD	49.01	medium	48.68	0.43	TRUE	0.99
TBCE	46.36	non-stable	45.68	0.33	TRUE	1
TBCEL	47.08	medium	46.55	0.36	TRUE	0.99
TBK1	47.16	medium	46.64	0.36	TRUE	1
TBL1X	48.48	medium	48.1	0.44	TRUE	0.99
TBL1XR1	48.64	medium	48.27	0.44	TRUE	0.99
TBL2	49.83	medium	49.51	0.46	TRUE	0.98
TBL3	48.33	medium	47.92	0.42	TRUE	0.99
TBP	45.97	medium	45.21	0.38	TRUE	0.95
TBPL1	47.9	medium	47.45	0.38	TRUE	1
TBRG4	46.15	non-stable	45.45	0.32	TRUE	1
TCEA1	50.07	medium	49.79	0.5	TRUE	0.99
TCEA2	47.69	medium	47.25	0.41	TRUE	0.99
TCEA3	49.45	medium	49.12	0.44	TRUE	1
TCEAL1	49.44	medium	49.11	0.58	TRUE	0.8
TCEAL4	50.69	medium	50.47	0.63	TRUE	0.5
TCEB1	50.22	medium	49.97	0.45	TRUE	1
TCEB2	50.82	medium	50.62	0.48	TRUE	0.99
TCERG1	47.29	medium	46.8	0.36	TRUE	0.99
TCF20	49.12	medium	48.79	0.49	TRUE	0.98
TCF25	47.89	medium	47.43	0.39	TRUE	1
TCF3	47.06	medium	46.53	0.4	TRUE	0.99
TCIRG1	49.63	medium	49.29	0.54	TRUE	0.97
TCOF1		non-melter		0.82	TRUE	0.45
TCP1	52.01	medium	52.13	0.51	TRUE	1
TCP10L	45.55	non-stable	44.69	0.3	TRUE	1
TCP11L1	47.22	medium	46.73	0.35	TRUE	1
TDP1	48.12	medium	47.71	0.42	TRUE	0.99
TDRD7	46.37	non-stable	45.7	0.33	TRUE	1
TDRKH	48.73	medium	48.36	0.42	TRUE	1
TELO2	46.98	medium	46.42	0.36	TRUE	1
TERF2IP	48.68	medium	48.3	0.43	TRUE	0.99
TES	50.93	medium	50.76	0.48	TRUE	1
TESC	48.83	medium	48.48	0.45	TRUE	0.99
TEX10	47.5	medium	47.06	0.39	TRUE	0.99
TEX2	48.68	medium	48.3	0.43	TRUE	0.99
TEX264	48.68	medium	48.31	0.41	TRUE	1
TF		non-melter		0.75	TRUE	0.52
TFAM	51.63	medium	51.66	0.64	TRUE	0.94
TFAP4	47.08	medium	46.56	0.38	TRUE	0.99
TFB1M	49.43	medium	49.11	0.43	TRUE	1
TFB2M	48.43	medium	48.04	0.4	TRUE	1
TFCP2	45.72	non-stable	44.88	0.31	TRUE	1
TFDP1	46.24	non-stable	45.57	0.34	TRUE	1
TFG	51.72	medium	51.79	0.63	TRUE	0.96
TFIP11	44.38	non-stable	43.46	0.26	TRUE	1
TFPI	51	medium	50.83	0.63	TRUE	0.92
TFR2	50.74	medium	50.52	0.57	TRUE	0.97
TFRC		non-melter		0.75	TRUE	0.48
TGFB1	52.1	stable	52.23	0.66	TRUE	0.97
TGFBI	51.27	medium	51.19	0.55	TRUE	0.99
TGFBR2	47.94	medium	47.5	0.41	TRUE	0.99
TGFBR3	50.18	medium	49.92	0.5	TRUE	1
TGFBRAP1	47.17	medium	46.66	0.36	TRUE	0.99
TGIF2	45.7	non-stable	44.85	0.34	TRUE	1
TGM2	50.53	medium	50.27	0.47	TRUE	1
TGOLN2		non-melter		0.85	TRUE	0.08
TH1L	44.91	non-stable	44	0.27	TRUE	1
THADA	49.71	medium	49.38	0.44	TRUE	0.99
THBS1	51.32	medium	51.25	0.55	TRUE	1
THEM2		non-melter		0.72	TRUE	0.68
THEM4	51.06	medium	50.9	0.54	TRUE	0.99
THG1L	51.31	medium	51.24	0.52	TRUE	1
THNSL1	49.99	medium	49.69	0.46	TRUE	0.99
THOC1	47.22	medium	46.73	0.36	TRUE	1
THOC2	46.7	non-stable	46.1	0.35	TRUE	1
THOC3	48.42	medium	48.03	0.4	TRUE	1
THOC4	50.44	stable	50.19	0.69	TRUE	0.78
THOC5	50.4	medium	50.15	0.49	TRUE	0.95
THOC6	50.18	medium	49.93	0.46	TRUE	0.97
THOC7	50.16	medium	49.9	0.49	TRUE	0.98
THOP1	51.75	medium	51.83	0.59	TRUE	0.95
THRAP3	48.52	medium	48.14	0.43	TRUE	0.99
THTPA	49.65	medium	49.31	0.47	TRUE	0.99
THUMPD1	52.26	medium	52.42	0.54	TRUE	1
THUMPD3	52.9	medium	53.44	0.55	TRUE	0.99
THYN1	49.34	medium	49.01	0.42	TRUE	0.99
TIA1	51.64	medium	51.68	0.55	TRUE	0.99
TIAL1	50.59	medium	50.35	0.47	TRUE	1
TIFA	49.92	medium	49.6	0.49	TRUE	1
TIMELESS	44.27	non-stable	43.22	0.27	TRUE	0.99
TIMM10		non-melter		1.06	TRUE	0.39
TIMM13	50.85	medium	50.65	0.56	TRUE	0.97
TIMM17B		non-melter		0.72	TRUE	0.74
TIMM22		non-melter		0.8	TRUE	0.2
TIMM23B		non-melter		0.75	TRUE	0.65
TIMM44	49.81	medium	49.49	0.44	TRUE	0.99
TIMM50	50.36	medium	50.11	0.46	TRUE	0.99
TIMM8A	52.17	stable	52.31	0.68	TRUE	0.83
TIMM8B	51.04	medium	50.88	0.61	TRUE	0.96
TIMM9	52.6	stable	52.98	0.7	TRUE	0.91
TIPIN	47.29	medium	46.8	0.45	TRUE	0.96
TIPRL	49.98	medium	49.67	0.46	TRUE	1
TJP1	50.07	medium	49.79	0.49	TRUE	0.98
TJP2	48.78	medium	48.43	0.41	TRUE	0.98
TJP3	48.06	medium	47.65	0.38	TRUE	1
TK1		non-melter		0.73	TRUE	0.47
TKT	50.42	stable	50.16	0.68	TRUE	0.88
TLE1	47.98	medium	47.54	0.4	TRUE	1
TLE3	49.39	medium	49.06	0.46	TRUE	0.99
TLK1	47.19	non-stable	46.68	0.35	TRUE	0.99
TLK2	49.12	medium	48.8	0.42	TRUE	1
TLN1	48.61	medium	48.23	0.41	TRUE	1
TLN2	47.71	medium	47.26	0.38	TRUE	1
TM4SF1	51.73	stable	51.81	0.68	TRUE	0.62
TM7SF2	50.4	medium	50.15	0.47	TRUE	1
TM9SF1	50.9	medium	50.71	0.51	TRUE	1
TM9SF2	52.26	medium	52.41	0.54	TRUE	0.99
TM9SF3	51.52	medium	51.51	0.51	TRUE	1
TM9SF4	50.81	medium	50.6	0.49	TRUE	1
TMBIM6	51.54	stable	51.54	0.66	TRUE	0.81
TMCC1		non-melter		0.76	TRUE	0.3
TMCO1	51.46	medium	51.45	0.53	TRUE	1
TMCO7	47.25	medium	46.76	0.35	TRUE	1
TMED10	52.82	medium	53.28	0.57	TRUE	1
TMED2	52.4	medium	52.65	0.55	TRUE	0.99
TMED3	50.8	medium	50.59	0.52	TRUE	0.99
TMED4	52.29	medium	52.45	0.57	TRUE	1
TMED5	53.29	medium	54.7	0.57	TRUE	0.96
TMED8	47.85	medium	47.39	0.39	TRUE	1
TMED9	52.41	medium	52.69	0.58	TRUE	1
TMEM102	48.59	medium	48.21	0.44	TRUE	0.98
TMEM106B	51.21	medium	51.1	0.65	TRUE	0.71
TMEM109		non-melter		1.06	TRUE	0.4
TMEM11	49.86	medium	49.54	0.45	TRUE	0.99
TMEM111	50.42	medium	50.17	0.47	TRUE	0.99
TMEM115	51.91	medium	52.01	0.54	TRUE	1
TMEM120A	49.1	medium	48.77	0.42	TRUE	0.99
TMEM126A	50.14	medium	49.88	0.49	TRUE	1
TMEM126B	51.82	medium	51.91	0.58	TRUE	0.98
TMEM127	50.48	medium	50.22	0.58	TRUE	0.94
TMEM131	50.02	medium	49.73	0.45	TRUE	1
TMEM134		non-melter		1.04	TRUE	0.31
TMEM135	51.92	stable	52.02	0.68	TRUE	0.96
TMEM141		non-melter		0.84	TRUE	0.14
TMEM143	51.42	medium	51.4	0.59	TRUE	0.97
TMEM147	51.21	medium	51.1	0.51	TRUE	0.99
TMEM14B		non-melter		0.75	TRUE	0.48
TMEM14C		non-melter		0.8	TRUE	0.37
TMEM161A	50.51	medium	50.25	0.51	TRUE	0.97
TMEM168	50.55	medium	50.3	0.47	TRUE	0.99
TMEM181		non-melter		0.76	TRUE	0.57
TMEM185B		non-melter		1.05	TRUE	0.27
TMEM186	51.8	medium	51.89	0.62	TRUE	0.99
TMEM188		non-melter		0.65	TRUE	0.43
TMEM189-UBE2V1	51.37	medium	51.32	0.53	TRUE	1
TMEM192		non-melter		0.73	TRUE	0.67
TMEM199	51.65	medium	51.7	0.53	TRUE	0.99
TMEM2	51.9	stable	52	0.67	TRUE	0.88
TMEM201	48.49	medium	48.11	0.42	TRUE	0.98
TMEM205		non-melter		0.76	TRUE	0.51
TMEM214	49.92	medium	49.61	0.44	TRUE	1
TMEM30A	51.4	medium	51.38	0.63	TRUE	0.91
TMEM33	50.89	medium	50.7	0.54	TRUE	0.99
TMEM37	49.85	medium	49.53	0.58	TRUE	0.93
TMEM38B		non-melter		0.8	TRUE	0.42
TMEM41A		non-melter		0.77	TRUE	0.53
TMEM41B	51.15	medium	51.03	0.52	TRUE	1
TMEM43	49.68	medium	49.36	0.46	TRUE	0.99
TMEM48	50.9	medium	50.71	0.48	TRUE	0.98
TMEM49	52.77	stable	53.2	0.69	TRUE	0.95
TMEM51		non-melter		0.86	TRUE	0.19
TMEM53	49.07	medium	48.75	0.42	TRUE	0.99
TMEM55B	50.04	medium	49.75	0.51	TRUE	0.99
TMEM56	53.09	medium	54.16	0.63	TRUE	0.92
TMEM57	51.19	medium	51.07	0.51	TRUE	1
TMEM59	49.05	medium	48.72	0.45	TRUE	0.99
TMEM63A	51.74	medium	51.82	0.63	TRUE	0.98
TMEM63B	50.86	medium	50.67	0.62	TRUE	0.9
TMEM65	52.82	stable	53.28	0.67	TRUE	0.98
TMEM66	50.5	medium	50.24	0.49	TRUE	1
TMEM69		non-melter		0.73	TRUE	0.74
TMEM70	51.43	medium	51.42	0.51	TRUE	1
TMEM85	52.47	medium	52.78	0.53	TRUE	0.92
TMEM87A		non-melter		0.79	TRUE	0.33
TMEM9	50.71	medium	50.49	0.57	TRUE	0.94
TMEM93	52.7	medium	53.12	0.61	TRUE	0.94
TMEM97		non-melter		0.82	TRUE	0.29
TMF1		non-melter		0.73	TRUE	0.29
TMLHE	51.26	medium	51.16	0.58	TRUE	0.94
TMOD3	48.72	medium	48.35	0.42	TRUE	0.99
TMPO	47.05	medium	46.51	0.35	TRUE	0.99
TMSB10		non-melter		0.72	TRUE	0.62
TMTC3	49.92	medium	49.61	0.46	TRUE	1
TMUB1	50.8	medium	50.59	0.63	TRUE	0.88
TMUB2		non-melter		0.83	TRUE	0.24
TNFAIP3	50.02	medium	49.73	0.46	TRUE	0.99
TNFAIP8L1	47.92	medium	47.47	0.38	TRUE	1
TNFRSF10A	48.45	medium	48.06	0.51	TRUE	0.88
TNFRSF10B	51.21	medium	51.11	0.64	TRUE	0.84
TNFRSF10D		non-melter		0.68	TRUE	0.57
TNFRSF21	50.17	medium	49.92	0.51	TRUE	0.99
TNKS1BP1		non-melter		0.77	TRUE	0.17
TNPO1	48.8	medium	48.45	0.43	TRUE	0.99
TNPO2	48.91	medium	48.55	0.46	TRUE	0.99
TNPO3	50.32	medium	50.06	0.46	TRUE	1
TNRC6A	49.42	medium	49.09	0.47	TRUE	0.99
TNRC6B	48.29	medium	47.88	0.42	TRUE	0.99
TNS3	45.06	non-stable	44.19	0.29	TRUE	1
TOE1	50.92	medium	50.74	0.52	TRUE	0.99
TOLLIP	50.55	medium	50.3	0.5	TRUE	1
TOM1	49.4	medium	49.07	0.43	TRUE	1
TOMM20	50.46	medium	50.21	0.6	TRUE	0.87
TOMM22	52.3	stable	52.47	0.68	TRUE	0.94
TOMM34	46.14	non-stable	45.44	0.32	TRUE	1
TOMM40		non-melter		1.04	TRUE	0.37
TOMM40L		non-melter		1.05	TRUE	0.27
TOMM5		non-melter		0.78	TRUE	0.08
TOMM6	49.6	medium	49.26	0.51	TRUE	0.98
TOMM70A	49.03	medium	48.7	0.42	TRUE	0.99
TOP1	46.86	non-stable	46.26	0.35	TRUE	0.99
TOP2A	49.94	medium	49.63	0.48	TRUE	0.95
TOP2B	50.07	medium	49.8	0.47	TRUE	0.94
TOP3A	45.73	non-stable	44.89	0.34	TRUE	0.98
TOR1A	51.38	medium	51.35	0.56	TRUE	0.98
TOR1AIP1	52	medium	52.12	0.56	TRUE	1
TOR1AIP2	50.33	medium	50.08	0.52	TRUE	0.93
TOR1B	51.48	medium	51.48	0.55	TRUE	0.99
TOR3A	51.04	medium	50.87	0.56	TRUE	0.96
TOX4	48.5	medium	48.12	0.43	TRUE	1
TP53BP1	47.53	medium	47.09	0.37	TRUE	1
TP53I3		non-melter		0.76	TRUE	0.54
TP53RK	51.47	medium	51.46	0.51	TRUE	0.99
TPCN1	51.33	stable	51.28	0.69	TRUE	0.9
TPD52		non-melter		1.03	TRUE	0.17
TPD52L2		non-melter		0.85	TRUE	0.1
TPI1	52.87	stable	53.37	0.67	TRUE	0.91
TPM1		non-melter		1.05	TRUE	0
TPM3		non-melter		0.69	TRUE	0.54
TPM4		non-melter		0.77	TRUE	0.3
TPMT	51.62	medium	51.65	0.5	TRUE	1
TPP1	51.92	medium	52.02	0.57	TRUE	1
TPP2	51.78	medium	51.85	0.5	TRUE	1
TPPP3		non-melter		0.78	TRUE	0.41
TPR	52.79	medium	53.22	0.57	TRUE	0.93
TPRKB	51.45	medium	51.45	0.51	TRUE	0.99
TPST1	49.09	medium	48.76	0.44	TRUE	0.98
TPT1	52.09	medium	52.22	0.54	TRUE	1
TPX2		non-melter		0.77	TRUE	0.46
TRA2A	47.08	non-stable	46.55	0.34	TRUE	1
TRABD	49.52	medium	49.18	0.44	TRUE	1
TRADD	46.32	non-stable	45.65	0.34	TRUE	1
TRAF2	51.06	medium	50.91	0.5	TRUE	0.99
TRAF3IP1	46.09	medium	45.38	0.35	TRUE	0.99
TRAFD1	49.98	medium	49.68	0.57	TRUE	0.91
TRAM1	49.89	medium	49.58	0.45	TRUE	0.99
TRAM2	49.17	medium	48.85	0.43	TRUE	0.99
TRAP1	49.75	medium	49.42	0.44	TRUE	1
TRAPPC1	50.83	medium	50.63	0.49	TRUE	0.99
TRAPPC10	49.53	medium	49.2	0.45	TRUE	1
TRAPPC2L	48.47	medium	48.09	0.4	TRUE	1
TRAPPC3	52.01	medium	52.12	0.54	TRUE	1
TRAPPC4	49.87	medium	49.55	0.45	TRUE	1
TRAPPC6B	51.29	medium	51.21	0.5	TRUE	1
TRIAP1	52.53	stable	52.84	0.66	TRUE	0.85
TRIM11	48.31	medium	47.9	0.44	TRUE	0.99
TRIM15	46.72	medium	46.12	0.36	TRUE	0.99
TRIM24	45.87	non-stable	45.07	0.31	TRUE	1
TRIM25	46.98	medium	46.43	0.35	TRUE	1
TRIM26	50.31	medium	50.06	0.48	TRUE	0.99
TRIM27	43.39	non-stable	42.31	0.22	TRUE	1
TRIM28	47.28	medium	46.79	0.36	TRUE	1
TRIM32	47.65	medium	47.2	0.38	TRUE	1
TRIM33	45.99	non-stable	45.24	0.32	TRUE	1
TRIM38	46.92	medium	46.35	0.36	TRUE	1
TRIM4	48.34	medium	47.94	0.4	TRUE	0.99
TRIM47	45.68	non-stable	44.83	0.31	TRUE	1
TRIM56	48.75	medium	48.39	0.42	TRUE	1
TRIM71	47.18	medium	46.67	0.36	TRUE	0.99
TRIO	46.55	non-stable	45.91	0.33	TRUE	1
TRIP10	49.82	medium	49.5	0.45	TRUE	1
TRIP11	46.17	non-stable	45.47	0.33	TRUE	1
TRIP12	45.69	non-stable	44.85	0.32	TRUE	0.99
TRIP13	47.85	medium	47.39	0.37	TRUE	1
TRMT1	52.32	medium	52.5	0.6	TRUE	0.9
TRMT11	50.6	medium	50.35	0.47	TRUE	1
TRMT2A	46.35	non-stable	45.67	0.33	TRUE	1
TRMT5	45.05	non-stable	44.16	0.29	TRUE	1
TRMT6	53.22	medium	54.52	0.58	TRUE	0.97
TRMT61A	52.73	medium	53.16	0.6	TRUE	0.98
TRMT61B	52.33	medium	52.52	0.64	TRUE	0.85
TRMU	49.65	medium	49.32	0.45	TRUE	1
TRNT1	49.41	medium	49.09	0.43	TRUE	1
TROVE2	50.72	stable	50.5	0.7	TRUE	0.92
TRPC4AP	47.04	medium	46.51	0.37	TRUE	1
TRPT1	49.64	medium	49.29	0.46	TRUE	0.99
TRRAP	48.53	medium	48.14	0.41	TRUE	0.99
TRUB1	49.43	medium	49.11	0.44	TRUE	0.99
TRUB2	47.82	medium	47.36	0.37	TRUE	1
TSAP1_HUMAN	45.64	non-stable	44.77	0.31	TRUE	1
TSC1	48.3	medium	47.89	0.41	TRUE	1
TSC2	47.77	medium	47.32	0.38	TRUE	1
TSC22D2	51.39	stable	51.36	0.68	TRUE	0.62
TSEN34	46.41	medium	45.76	0.35	TRUE	0.99
TSEN54	47.15	medium	46.63	0.37	TRUE	0.99
TSFM	46.38	non-stable	45.71	0.32	TRUE	1
TSG101	50.07	medium	49.8	0.49	TRUE	1
TSN	50.92	medium	50.74	0.64	TRUE	0.91
TSNAX	51.93	stable	52.03	0.67	TRUE	0.91
TSPAN14		non-melter		0.71	TRUE	0.44
TSPAN3		non-melter		0.81	TRUE	0.09
TSPAN31		non-melter		0.73	TRUE	0.35
TSPAN6		non-melter		0.74	TRUE	0.48
TSPAN9		non-melter		1.07	TRUE	0.38
TSR1	46.97	non-stable	46.41	0.35	TRUE	0.99
TSR2	48.35	medium	47.95	0.44	TRUE	0.98
TSSC1	49.28	medium	48.95	0.42	TRUE	1
TSSC4		non-melter		0.72	TRUE	0.2
TST	46.16	non-stable	45.45	0.33	TRUE	1
TSTA3	53.01	medium	53.91	0.64	TRUE	0.94
TTC1		non-melter		0.78	TRUE	0.33
TTC13	51.21	medium	51.1	0.56	TRUE	0.98
TTC15	48.43	medium	48.05	0.4	TRUE	0.99
TTC17	51.1	medium	50.97	0.57	TRUE	0.98
TTC19	50.63	medium	50.39	0.54	TRUE	0.98
TTC27	46.03	non-stable	45.29	0.33	TRUE	1
TTC28	45.15	non-stable	44.26	0.31	TRUE	1
TTC33	48.39	medium	47.99	0.4	TRUE	1
TTC35	49.79	medium	49.46	0.45	TRUE	0.99
TTC37	48.42	medium	48.02	0.4	TRUE	1
TTC38	49.88	medium	49.56	0.46	TRUE	0.99
TTC39B	51.4	medium	51.37	0.51	TRUE	1
TTC4	48.09	medium	47.68	0.39	TRUE	1
TTC5	46.53	non-stable	45.9	0.34	TRUE	1
TTC9C	48.54	medium	48.16	0.4	TRUE	1
TTF2	46.39	non-stable	45.72	0.34	TRUE	1
TTL	51.48	medium	51.48	0.51	TRUE	1
TTLL12	45.89	non-stable	45.09	0.31	TRUE	1
TTN		non-melter		0.8	TRUE	0.28
TTPAL	51.36	medium	51.32	0.5	TRUE	1
TTRAP	51.14	medium	51.01	0.54	TRUE	0.99
TTYH1	50.57	medium	50.32	0.61	TRUE	0.93
TTYH3	51.24	stable	51.14	0.66	TRUE	0.76
TUBA1A	53.42	medium	55.21	0.59	TRUE	0.95
TUBA4A	52.8	medium	53.24	0.57	TRUE	0.98
TUBAL3	49.23	medium	48.9	0.45	TRUE	0.96
TUBB	51.81	medium	51.9	0.53	TRUE	1
TUBB3	51.15	medium	51.02	0.5	TRUE	0.97
TUBB6	51.04	medium	50.88	0.51	TRUE	1
TUBG1	48.54	medium	48.16	0.41	TRUE	1
TUBGCP2	47.77	medium	47.32	0.38	TRUE	1
TUBGCP3	48.04	medium	47.62	0.4	TRUE	1
TUBGCP4	46.98	medium	46.43	0.37	TRUE	1
TUBGCP6	47.94	medium	47.49	0.39	TRUE	1
TUFM	48.47	medium	48.09	0.4	TRUE	1
TUSC2	50.66	medium	50.43	0.47	TRUE	1
TUT1	45.87	non-stable	45.06	0.31	TRUE	1
TWF1	52.41	medium	52.69	0.53	TRUE	1
TWF2	51.58	medium	51.58	0.5	TRUE	1
TXLNA	50.65	medium	50.41	0.48	TRUE	1
TXN		non-melter		0.79	TRUE	0.29
