Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
NUCKS1		non-melter		0.82	TRUE	0.3
NUDC	50.75	medium	50.73	0.47	TRUE	1
NUDCD1	48.88	medium	48.47	0.42	TRUE	1
NUDCD2	46.73	non-stable	46.19	0.34	TRUE	1
NUDCD3	49.46	medium	49.11	0.45	TRUE	1
NUDT1	49.85	medium	49.55	0.45	TRUE	0.99
NUDT13	51.12	stable	51.24	0.66	TRUE	0.81
NUDT15	50.11	medium	49.88	0.46	TRUE	1
NUDT16		non-melter		0.79	TRUE	0.2
NUDT16L1	50.2	medium	49.99	0.49	TRUE	0.97
NUDT18	53.1	medium	54.07	0.54	TRUE	0.16
NUDT19	49.33	medium	48.99	0.43	TRUE	0.99
NUDT2	49.66	medium	49.33	0.46	TRUE	0.99
NUDT21	51.51	medium	51.82	0.5	TRUE	1
NUDT3	52.79	medium	53.39	0.54	TRUE	0.99
NUDT4	46.29	non-stable	45.74	0.32	TRUE	1
NUDT5		non-melter		1.03	TRUE	0.06
NUDT8	50.15	medium	49.93	0.46	TRUE	0.99
NUDT9	48.51	medium	48.07	0.4	TRUE	1
NUF2	45.98	non-stable	45.4	0.33	TRUE	1
NUFIP2	50.65	medium	50.61	0.54	TRUE	0.88
NUMA1	49.3	medium	48.96	0.47	TRUE	0.98
NUMB	49.27	medium	48.91	0.44	TRUE	1
NUP107	46.54	non-stable	45.96	0.35	TRUE	0.99
NUP133	46.4	non-stable	45.84	0.34	TRUE	0.99
NUP153	50.58	stable	50.52	0.68	TRUE	0.71
NUP155	50.05	medium	49.8	0.45	TRUE	0.98
NUP160	47.86	medium	47.35	0.39	TRUE	0.98
NUP188	46.9	medium	46.34	0.36	TRUE	0.99
NUP205	49.3	medium	48.95	0.43	TRUE	0.98
NUP210	51.8	medium	52.2	0.52	TRUE	0.94
NUP214	49.3	medium	48.96	0.48	TRUE	0.95
NUP35	48.48	medium	48.04	0.45	TRUE	0.99
NUP37	49.45	medium	49.1	0.48	TRUE	0.99
NUP43	50.61	medium	50.55	0.55	TRUE	0.99
NUP50	51.87	medium	52.3	0.55	TRUE	0.99
NUP54	50.46	medium	50.37	0.48	TRUE	0.97
NUP62	50.56	medium	50.5	0.56	TRUE	0.95
NUP85	50.02	medium	49.78	0.47	TRUE	1
NUP88	48.84	medium	48.41	0.43	TRUE	0.99
NUP93	46.86	non-stable	46.29	0.35	TRUE	1
NUP98	47.86	medium	47.36	0.4	TRUE	1
NUPL1		non-melter		0.83	TRUE	0.5
NUPL2	52.79	medium	53.39	0.55	TRUE	0.9
NUSAP1	52.32	medium	52.82	0.59	TRUE	0.91
NUTF2		non-melter		0.79	TRUE	0.4
NXF1	48.1	medium	47.6	0.4	TRUE	0.99
NXN	49.01	medium	48.61	0.41	TRUE	1
OAS3	48.23	medium	47.74	0.39	TRUE	1
OAT	53.47	medium	54.85	0.61	TRUE	0.98
OBSL1	46.46	non-stable	45.91	0.35	TRUE	0.99
OCIAD1		non-melter		0.81	TRUE	0.17
OCRL	49.68	medium	49.36	0.45	TRUE	1
OGDH	50.27	medium	50.1	0.47	TRUE	0.99
OGFOD1	51.53	medium	51.84	0.56	TRUE	0.99
OGFOD2	48.37	medium	47.91	0.4	TRUE	1
OGFR	46.21	non-stable	45.64	0.32	TRUE	0.99
OGT	47.35	medium	46.77	0.37	TRUE	0.99
OLA1	50.18	medium	49.97	0.45	TRUE	1
OMA1	50.89	medium	50.93	0.59	TRUE	0.98
OPA1	49.94	medium	49.67	0.46	TRUE	1
OPA3	50.29	stable	50.13	0.66	TRUE	0.87
OPLAH	49.89	medium	49.61	0.46	TRUE	1
ORAI1	50.69	stable	50.67	0.71	TRUE	0.65
ORAOV1	50.89	medium	50.94	0.56	TRUE	0.97
ORC2L	44.98	non-stable	44.41	0.3	TRUE	1
ORC3L	45.21	non-stable	44.62	0.31	TRUE	0.99
ORC4L	45.6	non-stable	44.98	0.3	TRUE	1
ORC5L	44.95	non-stable	44.35	0.29	TRUE	1
ORC6L	44.34	non-stable	43.81	0.29	TRUE	1
ORM1	50.58	stable	50.52	0.69	TRUE	0.93
ORM2	52.2	stable	52.67	0.69	TRUE	0.97
ORMDL1	51.84	medium	52.27	0.61	TRUE	0.98
ORMDL2	50.92	medium	50.98	0.53	TRUE	0.99
ORMDL3	51.64	medium	52.02	0.53	TRUE	0.98
OS9	51.47	medium	51.75	0.55	TRUE	1
OSBP	50.8	medium	50.81	0.48	TRUE	1
OSBPL10	47.12	medium	46.55	0.36	TRUE	1
OSBPL11	47.6	medium	47.06	0.37	TRUE	0.99
OSBPL2	47.21	medium	46.64	0.37	TRUE	1
OSBPL3	45.7	non-stable	45.04	0.31	TRUE	1
OSBPL8	47.34	medium	46.77	0.36	TRUE	0.99
OSBPL9	46.86	non-stable	46.3	0.34	TRUE	1
OSGEP	52.1	medium	52.55	0.58	TRUE	0.99
OSGEPL1	50	medium	49.75	0.53	TRUE	0.93
OSMR	48.09	medium	47.59	0.46	TRUE	0.96
OSTBETA	50.31	medium	50.15	0.61	TRUE	0.93
OSTC	51.26	medium	51.44	0.57	TRUE	0.99
OSTF1	47.81	medium	47.3	0.39	TRUE	1
OTC		non-melter		0.77	TRUE	0.38
OTUB1	50.83	medium	50.84	0.47	TRUE	1
OTUD4	49.92	medium	49.65	0.46	TRUE	0.99
OTUD6B	47.14	medium	46.57	0.37	TRUE	1
OTUD7B	47.95	medium	47.43	0.4	TRUE	1
OTX1	45.21	non-stable	44.63	0.29	TRUE	0.99
OVCA2	47.55	medium	46.99	0.38	TRUE	0.99
OXA1L	50.93	medium	51	0.49	TRUE	1
OXCT1	51.25	medium	51.42	0.49	TRUE	1
OXNAD1	51.8	medium	52.2	0.52	TRUE	1
OXR1	51.45	medium	51.72	0.5	TRUE	0.99
OXSM		non-melter		1.05	TRUE	0.3
OXSR1	46.35	non-stable	45.8	0.32	TRUE	1
P2RX4		non-melter		0.8	TRUE	0.21
P2RY11	52.09	medium	52.54	0.56	TRUE	0.82
P4HA1	51.48	medium	51.77	0.55	TRUE	1
P4HA2	51.37	medium	51.58	0.55	TRUE	0.99
P4HB	52.49	medium	53	0.64	TRUE	0.97
P76	50.98	stable	51.05	0.65	TRUE	0.93
PA2G4	50.35	medium	50.22	0.48	TRUE	1
PAAF1	49.46	medium	49.11	0.47	TRUE	0.99
PABPC1	50.77	medium	50.76	0.48	TRUE	0.99
PABPC4	49.49	medium	49.15	0.43	TRUE	1
PABPN1	48.92	medium	48.51	0.43	TRUE	1
PACS1	48.81	medium	48.39	0.41	TRUE	0.99
PACS2	50.27	medium	50.1	0.64	TRUE	0.86
PACSIN2	48.4	medium	47.95	0.4	TRUE	1
PACSIN3	48.31	medium	47.83	0.4	TRUE	1
PAF1	45.44	non-stable	44.84	0.3	TRUE	1
PAFAH1B1	50.23	medium	50.04	0.62	TRUE	0.95
PAFAH1B2	48.31	medium	47.83	0.43	TRUE	0.98
PAFAH1B3	48.59	medium	48.15	0.41	TRUE	0.99
PAFAH2	50.51	medium	50.43	0.47	TRUE	1
PAH	48.84	medium	48.42	0.44	TRUE	0.99
PAICS		non-melter		1.06	TRUE	0.41
PAIP1	51.53	medium	51.85	0.5	TRUE	1
PAIP2	49.3	medium	48.95	0.46	TRUE	0.94
PAK1	51.53	medium	51.86	0.54	TRUE	0.98
PAK1IP1	53.2	stable	54.41	0.66	TRUE	0.79
PAK2	51.67	medium	52.05	0.52	TRUE	1
PAK4	48.27	medium	47.78	0.41	TRUE	1
PALM	52.19	stable	52.66	0.67	TRUE	0.64
PALM3	50.27	medium	50.1	0.54	TRUE	0.96
PALMD	51.03	medium	51.11	0.63	TRUE	0.74
PAN2	47.69	medium	47.16	0.38	TRUE	0.98
PANK1	50.27	medium	50.11	0.52	TRUE	0.97
PANK2	50.62	medium	50.56	0.46	TRUE	1
PANK4	49.33	medium	48.99	0.45	TRUE	1
PANX1		non-melter		0.78	TRUE	0.32
PAPOLA	48.99	medium	48.59	0.41	TRUE	1
PAPSS1	51.47	medium	51.75	0.5	TRUE	1
PARD3	46.22	non-stable	45.66	0.34	TRUE	1
PARD6B	48.65	medium	48.21	0.42	TRUE	0.99
PARG	49.06	medium	48.66	0.42	TRUE	0.98
PARL	50.63	medium	50.58	0.57	TRUE	0.97
PARN	47.63	medium	47.09	0.37	TRUE	1
PARP1	46.5	non-stable	45.94	0.33	TRUE	1
PARP10	47.81	medium	47.31	0.42	TRUE	0.97
PARP14	44.02	non-stable	43.47	0.25	TRUE	0.99
PARP16	50.87	medium	50.91	0.52	TRUE	0.99
PARP4	47.07	medium	46.51	0.36	TRUE	0.98
PARS2	51.3	medium	51.49	0.52	TRUE	0.99
PARVA	49.36	medium	49.02	0.42	TRUE	1
PASK	48.49	medium	48.05	0.41	TRUE	0.99
PATL1	48.28	medium	47.8	0.4	TRUE	1
PAWR		non-melter		1.03	TRUE	0.07
PAXIP1	47.35	medium	46.77	0.38	TRUE	0.98
PBK	46.54	non-stable	45.96	0.34	TRUE	1
PBRM1	44.2	non-stable	43.67	0.26	TRUE	1
PBX2	47.04	non-stable	46.48	0.34	TRUE	0.99
PBXIP1	50.87	medium	50.9	0.55	TRUE	0.99
PC	48.72	medium	48.3	0.41	TRUE	0.98
PCBD1		non-melter		1.06	TRUE	0.25
PCBD2	50.24	stable	50.04	0.65	TRUE	0.94
PCBP1	48.5	medium	48.07	0.4	TRUE	1
PCBP2	47.3	medium	46.73	0.35	TRUE	1
PCBP4	44.36	non-stable	43.84	0.27	TRUE	1
PCCA	51.52	medium	51.83	0.5	TRUE	1
PCCB	52.24	medium	52.71	0.55	TRUE	1
PCDH24	50.6	stable	50.55	0.71	TRUE	0.65
PCF11	44.66	non-stable	44.05	0.29	TRUE	1
PCGF2	47.1	medium	46.52	0.36	TRUE	1
PCID2	47.67	medium	47.14	0.4	TRUE	0.99
PCIF1	46.9	non-stable	46.33	0.35	TRUE	1
PCK1	48.92	medium	48.51	0.44	TRUE	0.99
PCK2	50.6	medium	50.54	0.48	TRUE	0.99
PCM1	47.17	medium	46.6	0.38	TRUE	0.97
PCMT1	51.66	medium	52.04	0.52	TRUE	0.99
PCMTD2	44.85	non-stable	44.28	0.28	TRUE	1
PCNA	51.89	medium	52.33	0.55	TRUE	1
PCNP		non-melter		0.75	TRUE	0.31
PCSK6	50.53	medium	50.46	0.53	TRUE	0.99
PCSK9	51.01	medium	51.08	0.54	TRUE	0.99
PCTK1	48.25	medium	47.75	0.4	TRUE	1
PCTP	50.89	medium	50.94	0.49	TRUE	0.98
PCYOX1	51.77	medium	52.16	0.64	TRUE	0.96
PCYOX1L	52.32	medium	52.81	0.58	TRUE	0.98
PCYT1A	49.72	medium	49.4	0.45	TRUE	1
PCYT2	52.82	medium	53.43	0.56	TRUE	1
PDAP1		non-melter		1.06	TRUE	0.23
PDCD10	48.38	medium	47.93	0.4	TRUE	0.98
PDCD2L	47.97	medium	47.45	0.38	TRUE	0.99
PDCD4	48.15	medium	47.66	0.4	TRUE	0.99
PDCD5		non-melter		0.73	TRUE	0.57
PDCD6	49.4	medium	49.06	0.44	TRUE	1
PDCD6IP	47.57	medium	47.02	0.38	TRUE	1
PDCL	49.8	medium	49.49	0.45	TRUE	1
PDCL3	51.6	medium	51.95	0.5	TRUE	0.99
PDDC1	51.38	medium	51.6	0.6	TRUE	0.98
PDE12	50.53	medium	50.47	0.46	TRUE	1
PDE3B	47.24	medium	46.68	0.38	TRUE	0.99
PDE4DIP	46.74	medium	46.19	0.35	TRUE	0.98
PDE6D	49.5	medium	49.16	0.46	TRUE	0.99
PDHA1	49.09	medium	48.7	0.42	TRUE	1
PDHB	48.34	medium	47.87	0.39	TRUE	0.99
PDHX	50.76	medium	50.75	0.48	TRUE	1
PDIA3	50.89	medium	50.95	0.54	TRUE	0.99
PDIA4	51.56	medium	51.9	0.56	TRUE	0.99
PDIA5	51.4	medium	51.63	0.55	TRUE	0.99
PDIA6	52.1	medium	52.55	0.58	TRUE	1
PDK1	47.46	medium	46.9	0.38	TRUE	1
PDK2	48.52	medium	48.09	0.42	TRUE	1
PDK3	49.1	medium	48.71	0.42	TRUE	0.99
PDLIM1		non-melter		0.75	TRUE	0.5
PDLIM2	49.92	medium	49.65	0.53	TRUE	0.96
PDLIM3	50.83	medium	50.85	0.63	TRUE	0.94
PDLIM5	50.7	medium	50.68	0.48	TRUE	1
PDLIM7	49.34	medium	49	0.44	TRUE	1
PDPK1	48.41	medium	47.96	0.39	TRUE	1
PDPR	50.52	medium	50.45	0.47	TRUE	0.99
PDS5A	45.36	non-stable	44.77	0.29	TRUE	1
PDS5B	47.51	medium	46.94	0.36	TRUE	0.97
PDSS1	51.3	medium	51.48	0.51	TRUE	1
PDSS2	51.11	medium	51.22	0.53	TRUE	0.99
PDXDC1	46.24	non-stable	45.66	0.33	TRUE	1
PDXK	52.5	medium	53	0.57	TRUE	0.99
PDXP		non-melter		0.82	TRUE	0.18
PDZD8	49.99	medium	49.74	0.46	TRUE	0.99
PDZK1	47.75	medium	47.24	0.37	TRUE	1
PEA15	48.39	medium	47.93	0.4	TRUE	1
PEBP1		non-melter		0.77	TRUE	0.77
PECI	51.01	medium	51.08	0.49	TRUE	1
PECR	50.37	medium	50.25	0.47	TRUE	1
PEF1	50.53	medium	50.46	0.48	TRUE	0.99
PEG10	48.31	medium	47.83	0.39	TRUE	0.99
PEG3	43.42	non-stable	42.89	0.25	TRUE	0.99
PELO	45.48	non-stable	44.88	0.3	TRUE	1
PELP1	52.24	medium	52.72	0.54	TRUE	0.96
PEMT	51.13	medium	51.26	0.59	TRUE	0.95
PEPD	51.83	medium	52.24	0.52	TRUE	1
PES1	45.3	non-stable	44.7	0.3	TRUE	0.99
PET112L	45.96	non-stable	45.38	0.33	TRUE	1
PEX11B		non-melter		0.76	TRUE	0.31
PEX12	50	medium	49.76	0.47	TRUE	0.99
PEX13	50.99	medium	51.06	0.57	TRUE	0.98
PEX14	50.76	medium	50.75	0.57	TRUE	0.96
PEX19		non-melter		0.74	TRUE	0.55
PEX3	47.2	non-stable	46.63	0.35	TRUE	0.99
PEX5	46.47	medium	45.91	0.36	TRUE	0.99
PFAS	49.95	medium	49.68	0.46	TRUE	0.99
PFDN1	51.16	medium	51.3	0.56	TRUE	0.96
PFDN2	52	stable	52.42	0.67	TRUE	0.96
PFDN4	51.34	stable	51.54	0.67	TRUE	0.59
PFDN5	51.96	medium	52.39	0.63	TRUE	0.88
PFDN6	50.75	stable	50.74	0.7	TRUE	0.86
PFKFB2	50.45	medium	50.36	0.47	TRUE	1
PFKFB4	48.72	medium	48.29	0.4	TRUE	1
PFKL	51.76	stable	52.15	0.68	TRUE	0.8
PFKP	51.32	medium	51.51	0.62	TRUE	0.95
PFN1	50.34	medium	50.2	0.47	TRUE	1
PFN2	50.52	medium	50.46	0.47	TRUE	0.99
PGAM1	52.87	medium	53.49	0.57	TRUE	0.99
PGAM5	50.96	medium	51.02	0.53	TRUE	0.99
PGAP1	50.64	medium	50.59	0.5	TRUE	0.96
PGC	51.62	medium	51.98	0.55	TRUE	0.99
PGCP		non-melter		0.79	TRUE	0.27
PGD	52.53	medium	53.05	0.53	TRUE	1
PGGT1B	51.13	medium	51.26	0.49	TRUE	1
PGK1	52.13	medium	52.59	0.52	TRUE	0.99
PGK2	52.37	medium	52.87	0.53	TRUE	0.99
PGLS	52.23	medium	52.7	0.64	TRUE	0.89
PGM1	52.04	medium	52.47	0.55	TRUE	0.99
PGM2		non-melter		0.85	TRUE	0.35
PGM2L1	51.63	medium	51.99	0.5	TRUE	1
PGM3	50.19	medium	49.98	0.46	TRUE	1
PGP		non-melter		0.73	TRUE	0.73
PGPEP1	47.73	medium	47.22	0.38	TRUE	1
PGRMC1	50.84	stable	50.86	0.71	TRUE	0.57
PGRMC2		non-melter		0.73	TRUE	0.46
PGS1	49.67	medium	49.34	0.44	TRUE	1
PHACTR2		non-melter		0.74	TRUE	0.44
PHACTR4		non-melter		0.78	TRUE	0.31
PHAX	49.79	medium	49.48	0.49	TRUE	0.98
PHB		non-melter		0.81	TRUE	0.37
PHB2		non-melter		0.79	TRUE	0.49
PHC2	47.93	medium	47.42	0.42	TRUE	0.99
PHC3	46.84	medium	46.28	0.38	TRUE	0.99
PHF10	47.08	medium	46.51	0.36	TRUE	0.99
PHF14	47.84	medium	47.33	0.42	TRUE	0.98
PHF23	49.07	medium	48.67	0.53	TRUE	0.93
PHF3	49.89	medium	49.61	0.53	TRUE	0.97
PHF5A	49.89	medium	49.61	0.58	TRUE	0.89
PHF6	48.84	medium	48.41	0.4	TRUE	0.98
PHF8	44.4	non-stable	43.87	0.28	TRUE	0.99
PHGDH	52.54	medium	53.08	0.56	TRUE	0.99
PHKA1	48.5	medium	48.06	0.42	TRUE	0.98
PHKA2	47.79	medium	47.28	0.38	TRUE	0.99
PHKB	47.04	non-stable	46.49	0.35	TRUE	1
PHKG2	47.86	medium	47.35	0.39	TRUE	1
PHLDB1	48.39	medium	47.93	0.41	TRUE	0.98
PHLDB2	49.47	medium	49.13	0.48	TRUE	0.99
PHLPP	49.57	medium	49.23	0.45	TRUE	0.98
PHLPPL	48.07	medium	47.57	0.39	TRUE	0.99
PHPT1	51.1	medium	51.2	0.52	TRUE	1
PHYH	48.98	medium	48.59	0.46	TRUE	0.99
PHYHD1	50.35	medium	50.22	0.55	TRUE	0.96
PHYHIPL	50.69	medium	50.66	0.48	TRUE	1
PI4K2B	50.54	medium	50.48	0.53	TRUE	0.98
PI4KA	48.79	medium	48.37	0.44	TRUE	0.96
PI4KB	50.93	medium	50.99	0.49	TRUE	1
PIAS4	45.49	non-stable	44.89	0.32	TRUE	1
PIBF1	47.55	medium	46.98	0.4	TRUE	0.97
PICALM	51.28	medium	51.45	0.49	TRUE	1
PIGA	50.11	medium	49.89	0.45	TRUE	0.99
PIGG	51.28	medium	51.45	0.52	TRUE	1
PIGK	51.11	medium	51.22	0.51	TRUE	0.99
PIGN	50.36	medium	50.24	0.46	TRUE	0.99
PIGO	50.77	medium	50.76	0.51	TRUE	0.99
PIGS	50.99	medium	51.05	0.51	TRUE	1
PIGT	50.69	medium	50.66	0.49	TRUE	1
PIGU	50.32	medium	50.16	0.47	TRUE	1
PIGX	51.78	medium	52.19	0.57	TRUE	0.99
PIK3AP1	46.86	medium	46.3	0.39	TRUE	0.99
PIK3C2A	47.86	medium	47.36	0.38	TRUE	0.99
PIK3C3	49.11	medium	48.72	0.42	TRUE	0.99
PIK3CA	47.3	medium	46.73	0.36	TRUE	0.99
PIK3CB	50	medium	49.75	0.47	TRUE	1
PIK3R1	49.44	medium	49.08	0.46	TRUE	1
PIK3R2	48.13	medium	47.63	0.42	TRUE	0.99
PIK3R4	49.6	medium	49.27	0.43	TRUE	0.98
PIN1	48.3	medium	47.83	0.43	TRUE	0.99
PIN4	51.01	medium	51.09	0.57	TRUE	0.96
PIP3AP	52.52	medium	53.04	0.58	TRUE	0.98
PIP4K2A	49.18	medium	48.78	0.45	TRUE	0.99
PIP4K2B	48.74	medium	48.32	0.42	TRUE	1
PIP4K2C	47.24	medium	46.67	0.35	TRUE	1
PIP5K3	48.05	medium	47.56	0.38	TRUE	0.98
PIPOX	50.81	stable	50.82	0.71	TRUE	0.81
PIR	50.05	medium	49.81	0.49	TRUE	1
PITPNA	52.94	medium	53.6	0.64	TRUE	0.99
PITPNB	52.05	medium	52.49	0.53	TRUE	0.99
PITRM1	48.99	medium	48.59	0.43	TRUE	1
PKLR	53.59	medium	55.14	0.61	TRUE	0.96
PKM2	53.26	medium	54.52	0.59	TRUE	0.97
PKMYT1	45.06	non-stable	44.49	0.29	TRUE	0.99
PKN1	48.11	medium	47.6	0.38	TRUE	1
PKN2	47.07	medium	46.5	0.36	TRUE	0.99
PKN3	47.38	medium	46.81	0.42	TRUE	0.98
PKP2	49.37	medium	49.03	0.45	TRUE	1
PKP3	48.07	medium	47.57	0.43	TRUE	0.98
PKP4	48.81	medium	48.39	0.44	TRUE	0.98
PLA2G15		non-melter		1.04	TRUE	0.18
PLAA	48	medium	47.48	0.39	TRUE	1
PLCB1	49.98	medium	49.73	0.46	TRUE	0.98
PLCB3	50.17	medium	49.96	0.47	TRUE	0.99
PLCD1	48.77	medium	48.36	0.41	TRUE	1
PLCG1	49.38	medium	49.04	0.44	TRUE	0.98
PLCH1	51.35	medium	51.55	0.54	TRUE	0.99
PLD1	49.97	medium	49.71	0.48	TRUE	0.99
PLD3	51.8	medium	52.21	0.63	TRUE	0.94
PLEC1		non-melter		0.81	TRUE	0.13
PLEKHA5	48.11	medium	47.61	0.41	TRUE	0.99
PLEKHA6	48.93	medium	48.53	0.45	TRUE	1
PLEKHA7	51.33	medium	51.52	0.56	TRUE	0.98
PLEKHF2	47.3	medium	46.73	0.36	TRUE	1
PLEKHM2	49.9	medium	49.62	0.46	TRUE	0.98
PLEKHO2	51.5	medium	51.79	0.53	TRUE	1
PLK1	49.31	medium	48.98	0.43	TRUE	1
PLOD1	51.37	medium	51.58	0.55	TRUE	1
PLOD2	51.12	medium	51.24	0.57	TRUE	0.99
PLOD3	51.3	medium	51.48	0.55	TRUE	1
PLRG1	47.08	medium	46.52	0.4	TRUE	0.98
PLS1	50.6	medium	50.54	0.47	TRUE	1
PLS3	52.06	medium	52.5	0.52	TRUE	1
PLSCR1		non-melter		0.77	TRUE	0.49
PLSCR3	49.26	medium	48.89	0.55	TRUE	0.79
PLTP	50.62	stable	50.57	0.7	TRUE	0.74
PLXNA1	50.54	medium	50.47	0.51	TRUE	0.99
PLXNB1	50.35	medium	50.22	0.55	TRUE	0.97
PLXNB2	50	medium	49.76	0.54	TRUE	0.96
PLXNC1	49.73	medium	49.4	0.57	TRUE	0.79
PLXND1	49.92	medium	49.65	0.57	TRUE	0.94
PM20D2	52.25	medium	52.74	0.55	TRUE	0.98
PML	48.44	medium	48	0.42	TRUE	0.99
PMM1	48.64	medium	48.2	0.43	TRUE	0.99
PMM2	50.81	medium	50.82	0.49	TRUE	1
PMPCA	51.05	medium	51.13	0.49	TRUE	0.99
PMPCB	50.4	medium	50.28	0.46	TRUE	1
PMS1	44.05	non-stable	43.52	0.28	TRUE	0.99
PMVK	45.74	non-stable	45.08	0.31	TRUE	1
PNKD	50.36	medium	50.23	0.51	TRUE	1
PNKP	45.61	non-stable	44.99	0.31	TRUE	1
PNN	46.48	medium	45.92	0.36	TRUE	0.98
PNO1	48.85	medium	48.43	0.43	TRUE	1
PNPLA4	49.27	medium	48.92	0.44	TRUE	0.99
PNPLA6	49.4	medium	49.06	0.44	TRUE	0.99
PNPO	51.33	medium	51.52	0.54	TRUE	0.99
PNPT1	48.17	medium	47.68	0.39	TRUE	1
POFUT1	51.58	medium	51.93	0.56	TRUE	1
POFUT2	51.09	medium	51.19	0.54	TRUE	1
POGK	52.04	medium	52.47	0.56	TRUE	0.91
POGZ	47.57	medium	47.03	0.38	TRUE	0.98
POLA1	47.8	medium	47.29	0.37	TRUE	0.97
POLA2	48.14	medium	47.65	0.4	TRUE	1
POLB	47.56	medium	47.01	0.4	TRUE	1
POLD1	45.3	non-stable	44.71	0.3	TRUE	1
POLD2	47.67	medium	47.13	0.37	TRUE	0.99
POLD3	45.1	non-stable	44.52	0.28	TRUE	1
POLDIP2	48.92	medium	48.52	0.42	TRUE	1
POLDIP3	49.55	medium	49.21	0.48	TRUE	0.98
POLE	44.95	non-stable	44.36	0.3	TRUE	1
POLE2	44.08	non-stable	43.58	0.24	TRUE	1
POLE3	48.69	medium	48.25	0.44	TRUE	0.98
POLE4	48.26	medium	47.77	0.43	TRUE	0.97
POLG	48.95	medium	48.55	0.43	TRUE	0.97
POLG2		non-melter		0.75	TRUE	0.27
POLR1A	46.92	medium	46.36	0.36	TRUE	1
POLR1B	46.7	non-stable	46.14	0.35	TRUE	1
POLR1C	47.67	medium	47.14	0.4	TRUE	1
POLR1D	47.72	medium	47.2	0.42	TRUE	0.98
POLR1E	46.1	non-stable	45.5	0.32	TRUE	1
POLR2A	48.88	medium	48.47	0.44	TRUE	0.98
POLR2B	48.65	medium	48.21	0.43	TRUE	0.98
POLR2C	47.88	medium	47.37	0.4	TRUE	0.99
POLR2D	51.81	medium	52.22	0.64	TRUE	0.89
POLR2E	47.12	medium	46.56	0.37	TRUE	1
POLR2F	49.8	medium	49.49	0.54	TRUE	0.94
POLR2G	50.93	medium	51	0.59	TRUE	0.94
POLR2H	48.5	medium	48.06	0.42	TRUE	0.99
POLR2J2	47.56	medium	47.01	0.39	TRUE	0.98
POLR2K	48.43	medium	48	0.44	TRUE	0.99
POLR2L	48.2	medium	47.71	0.43	TRUE	1
POLR3A	47.12	medium	46.56	0.36	TRUE	0.99
POLR3B	47.08	medium	46.51	0.36	TRUE	0.99
POLR3C	48.41	medium	47.97	0.41	TRUE	1
POLR3D	46.89	non-stable	46.32	0.35	TRUE	1
POLR3E	46.77	non-stable	46.22	0.34	TRUE	1
POLR3F	48.17	medium	47.68	0.4	TRUE	1
POLR3H	47.5	medium	46.94	0.39	TRUE	1
POLR3K	48.47	medium	48.03	0.61	TRUE	0.73
POLRMT	46.98	medium	46.43	0.37	TRUE	0.99
POMGNT1	50.29	medium	50.13	0.46	TRUE	1
POMP	49.94	medium	49.68	0.51	TRUE	0.99
POMT2	50.06	medium	49.82	0.47	TRUE	0.99
PON2	51.31	medium	51.5	0.53	TRUE	0.99
PON3	51.06	medium	51.16	0.52	TRUE	0.99
POP1	52.77	medium	53.34	0.6	TRUE	0.99
POP4	51.5	medium	51.8	0.5	TRUE	1
POP5	50.44	stable	50.35	0.67	TRUE	0.94
POP7	52.9	medium	53.53	0.6	TRUE	0.98
POR	50.22	medium	50.02	0.46	TRUE	1
POT1	47.53	medium	46.96	0.37	TRUE	0.99
POU2F1	47.65	medium	47.12	0.37	TRUE	1
PPA1	51.82	medium	52.23	0.53	TRUE	1
PPA2	52.48	medium	52.99	0.57	TRUE	1
PPAP2A		non-melter		1.06	TRUE	0.38
PPAP2B		non-melter		1.05	TRUE	0.21
PPAPDC2	49.92	medium	49.65	0.48	TRUE	0.98
PPAT		non-melter		0.8	TRUE	0.29
PPCS	51.09	medium	51.2	0.49	TRUE	1
PPFIA1	47.22	medium	46.65	0.36	TRUE	0.99
PPFIBP1	48.12	medium	47.62	0.51	TRUE	0.86
PPFIBP2	49.13	medium	48.74	0.43	TRUE	0.99
PPHLN1	46.49	medium	45.93	0.37	TRUE	0.99
PPIB	51.43	medium	51.7	0.56	TRUE	0.99
PPIC	51.23	medium	51.39	0.57	TRUE	0.99
PPID	46.72	non-stable	46.16	0.33	TRUE	1
PPIE	45.28	medium	44.69	0.36	TRUE	0.99
PPIF	50.66	medium	50.62	0.48	TRUE	1
PPIG	45.03	non-stable	44.45	0.31	TRUE	0.99
PPIH	49.3	medium	48.96	0.43	TRUE	0.99
PPIL1	46.62	non-stable	46.05	0.34	TRUE	1
PPIL2	45.95	non-stable	45.37	0.32	TRUE	1
PPIL3	47.72	medium	47.2	0.38	TRUE	1
PPIL4	47.39	medium	46.82	0.36	TRUE	1
PPIL5	45.42	non-stable	44.83	0.31	TRUE	1
PPL	49.73	medium	49.41	0.5	TRUE	0.99
PPM1A	50.42	medium	50.31	0.47	TRUE	1
PPM1B	50.64	medium	50.6	0.48	TRUE	1
PPM1F	50.6	medium	50.54	0.49	TRUE	1
PPM1G	46.9	non-stable	46.34	0.35	TRUE	1
PPM1H	52.36	medium	52.87	0.62	TRUE	0.96
PPM2C	50.9	medium	50.96	0.49	TRUE	0.99
PPME1	50.57	medium	50.51	0.46	TRUE	1
PPOX	50.21	medium	50.01	0.46	TRUE	0.99
PPP1CA	50.38	medium	50.26	0.48	TRUE	1
