Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
P11279_LAMP1		non-melter	1.07	TRUE	0.48
P11387_TOP1	52.24	medium	0.57	TRUE	0.94
P11413_G6PD	55.24	medium	0.62	TRUE	0.99
P11441_UBL4A	55.13	stable	0.66	TRUE	0.99
P11498_PC	52.39	medium	0.56	TRUE	0.99
P11586_MTHFD1	52.22	medium	0.54	TRUE	0.99
P11717_IGF2R		non-melter	0.93	TRUE	0
P11766_ADH5	57.9	stable	0.68	TRUE	0.97
P11802_CDK4	55.6	medium	0.64	TRUE	1
P11831_SRF	54	stable	0.65	TRUE	0.97
P11940_PABPC1	52.77	medium	0.57	TRUE	1
P12004_PCNA	58.02	stable	0.7	TRUE	0.98
P12081_HARS	54.52	medium	0.62	TRUE	0.98
P12109_COL6A1		non-melter	0.77	TRUE	0.62
P12235_SLC25A4		non-melter	0.75	TRUE	0.95
P12236_SLC25A6		non-melter	0.81	TRUE	0.78
P12270_TPR	61.07	stable	0.77	TRUE	0.92
P12277_CKB	53.97	medium	0.6	TRUE	1
P12429_ANXA3	53.57	medium	0.58	TRUE	0.99
P12532_CKMT1A		non-melter	0.8	TRUE	0.82
P12814-2_ACTN1	60.1	stable	0.76	TRUE	0.82
P12882_MYH1	56.56	medium	0.63	TRUE	0.3
P12931_SRC	51.68	medium	0.52	TRUE	1
P12955-3_PEPD	53.78	medium	0.57	TRUE	0.95
P12956_XRCC6	53.64	medium	0.61	TRUE	0.99
P13010_XRCC5	51.39	medium	0.55	TRUE	0.99
P13051_UNG	51.94	medium	0.58	TRUE	0.98
P13056_NR2C1	51.18	medium	0.53	TRUE	0.93
P13073_COX4I1		non-melter	1.05	TRUE	0.3
P13196_ALAS1	51.33	medium	0.54	TRUE	0.99
P13489_RNH1	55.83	medium	0.64	TRUE	0.99
P13498_CYBA	59.11	stable	0.72	TRUE	0.93
P13591-1_NCAM1		non-melter	0.77	TRUE	0.97
P13612_ITGA4		non-melter	0.67	TRUE	0.83
P13639_EEF2	59.35	stable	0.74	TRUE	0.93
P13667_PDIA4	53.19	medium	0.61	TRUE	0.99
P13674-2_P4HA1	64.92	stable	0.72	TRUE	0.81
P13693_TPT1	55.36	stable	0.66	TRUE	0.99
P13797_PLS3	54.48	medium	0.6	TRUE	0.98
P13804_ETFA	55.01	medium	0.62	TRUE	1
P13861_PRKAR2A	52.95	medium	0.56	TRUE	1
P13984_GTF2F2	50.77	medium	0.49	TRUE	0.99
P13995_MTHFD2	55.9	medium	0.64	TRUE	0.97
P14174_MIF		non-melter	1.03	TRUE	0.3
P14209-3_CD99		non-melter	0.75	TRUE	0.88
P14324-2_FDPS	51.9	medium	0.58	TRUE	0.99
P14550_AKR1A1	52.2	medium	0.55	TRUE	1
P14618_PKM	62.79	stable	0.87	TRUE	0.93
P14618-2_PKM	64.17	stable	0.91	TRUE	0.65
P14625_HSP90B1	56.29	stable	0.66	TRUE	0.99
P14635_CCNB1	51.65	medium	0.52	TRUE	0.99
P14649_MYL6B		non-melter	0.77	TRUE	0.24
P14678-2_SNRPB		non-melter	1.13	TRUE	0.82
P14735_IDE	56.98	stable	0.67	TRUE	0.96
P14854_COX6B1		non-melter	0.86	TRUE	0.53
P14866_HNRNPL	53.54	medium	0.62	TRUE	0.85
P14868_DARS	58.71	stable	0.72	TRUE	0.99
P14923_JUP	56.87	medium	0.65	TRUE	0.91
P14927_UQCRB		non-melter	1.07	TRUE	0.59
P15104_GLUL	62.96	stable	0.89	TRUE	0.33
P15121_AKR1B1	52.94	medium	0.55	TRUE	0.98
P15151-3_PVR		non-melter	0.81	TRUE	0.85
P15170-2_GSPT1	55.94	medium	0.64	TRUE	0.99
P15289_ARSA		non-melter	1	TRUE	-0.13
P15311_EZR	54.82	medium	0.61	TRUE	0.97
P15374_UCHL3	53.65	medium	0.61	TRUE	0.97
P15529-16_CD46		non-melter	0.71	TRUE	0.77
P15531_NME1	63.21	stable	0.69	TRUE	0.9
P15848_ARSB	58.37	stable	0.66	TRUE	0.96
P15882_CHN1	53.93	medium	0.62	TRUE	0.98
P15923_TCF3	51.76	medium	0.55	TRUE	0.99
P15923-2_TCF3	52.16	medium	0.57	TRUE	0.94
P15924_DSP	49.22	medium	0.47	TRUE	1
P15927_RPA2	60.31	stable	0.72	TRUE	0.79
P16152_CBR1	54.6	medium	0.61	TRUE	1
P16220-3_CREB1	49.05	medium	0.51	TRUE	0.74
P16298_PPP3CB	54.72	medium	0.61	TRUE	0.99
P16383_GCFC2	51.08	medium	0.55	TRUE	0.95
P16403_HIST1H1C		non-melter	0.79	TRUE	0.83
P16435_POR	53.39	medium	0.59	TRUE	0.99
P16591-3_FER	49.37	medium	0.47	TRUE	1
P16615_ATP2A2	53.44	medium	0.57	TRUE	0.98
P16930_FAH		non-melter	0.77	TRUE	0.71
P16949_STMN1		non-melter	0.85	TRUE	0.69
P16989_YBX3		non-melter	0.8	TRUE	0.96
P16989-2_YBX3	58.19	stable	0.69	TRUE	0.98
P17028_ZNF24	52.94	medium	0.59	TRUE	0.93
P17050_NAGA	64.5	stable	0.72	TRUE	0.72
P17066_HSPA6	55.6	medium	0.63	TRUE	0.95
P17096-2_HMGA1	54.12	stable	0.72	TRUE	0.69
P17152_TMEM11	54.67	medium	0.64	TRUE	0.81
P17174_GOT1		non-melter	0.7	TRUE	0.83
P17252_PRKCA	51.42	medium	0.54	TRUE	1
P17302_GJA1		non-melter	0.71	TRUE	0.92
P17509_HOXB6	48.9	medium	0.46	TRUE	0.98
P17535_JUND	58.11	stable	0.68	TRUE	0.92
P17568_NDUFB7		non-melter	1.11	TRUE	0.63
P17612_PRKACA	55.33	medium	0.65	TRUE	0.99
P17655_CAPN2	59.06	stable	0.72	TRUE	0.95
P17677_GAP43		non-melter	0.71	TRUE	0.33
P17706-2_PTPN2	52.34	medium	0.59	TRUE	0.95
P17812_CTPS1	54.81	medium	0.62	TRUE	1
P17858_PFKL	64.17	stable	0.74	TRUE	0.8
P17987_TCP1	62.58	stable	0.7	TRUE	0.54
P18031_PTPN1	51.52	medium	0.55	TRUE	0.98
P18065_IGFBP2	56.54	stable	0.68	TRUE	0.93
P18084_ITGB5	47.9	medium	0.45	TRUE	0.16
P18124_RPL7		non-melter	0.74	TRUE	0.59
P18206-2_VCL		non-melter	0.83	TRUE	0.53
P18583-6_SON	51.96	medium	0.62	TRUE	0.95
P18615_NELFE	52.83	medium	0.63	TRUE	1
P18669_PGAM1		non-melter	0.77	TRUE	0.85
P18754_RCC1	50.95	medium	0.52	TRUE	0.99
P18846_ATF1	59.79	stable	0.71	TRUE	0.93
P18858_LIG1	51.47	medium	0.54	TRUE	1
P18859_ATP5J		non-melter	1.14	TRUE	0.49
P19022_CDH2		non-melter	0.91	TRUE	0.08
P19174-2_PLCG1	51.93	medium	0.56	TRUE	0.98
P19338_NCL	54.77	medium	0.64	TRUE	0.99
P19387_POLR2C	53.7	medium	0.6	TRUE	0.94
P19388_POLR2E		non-melter	0.71	TRUE	0.78
P19623_SRM	52.42	medium	0.55	TRUE	1
P19784_CSNK2A2	54.25	medium	0.61	TRUE	0.98
P19838_NFKB1	50.7	medium	0.56	TRUE	0.93
P20020-6_ATP2B1	55.07	medium	0.62	TRUE	0.99
P20042_EIF2S2	55.39	stable	0.65	TRUE	0.97
P20248_CCNA2	57.25	stable	0.77	TRUE	0.51
P20290_BTF3		non-melter	0.67	TRUE	0.86
P20290-2_BTF3		non-melter	0.7	TRUE	0.55
P20336_RAB3A	59.75	stable	0.69	TRUE	0.86
P20337_RAB3B	55.78	stable	0.66	TRUE	0.97
P20338_RAB4A		non-melter	0.81	TRUE	0.86
P20340_RAB6A		non-melter	0.79	TRUE	0.92
P20340-2_RAB6A	51.7	medium	0.52	TRUE	0.64
P20618_PSMB1		non-melter	0.68	TRUE	0.98
P20645_M6PR		non-melter	0.72	TRUE	0.98
P20674_COX5A		non-melter	1.1	TRUE	0.54
P20700_LMNB1	58.49	stable	0.71	TRUE	0.92
P20810-5_CAST		non-melter	0.85	TRUE	0.65
P20962_PTMS		non-melter	0.87	TRUE	0.42
P21127-8_CDK11B	49.29	medium	0.5	TRUE	0.99
P21266_GSTM3	52.44	medium	0.57	TRUE	0.96
P21281_ATP6V1B2		non-melter	0.81	TRUE	0.61
P21283_ATP6V1C1	51.34	medium	0.51	TRUE	1
P21399_ACO1	56.73	stable	0.66	TRUE	0.98
P21796_VDAC1		non-melter	0.79	TRUE	0.8
P21912_SDHB	63.35	stable	0.76	TRUE	0.77
P21953_BCKDHB	56.45	stable	0.69	TRUE	0.98
P21964-2_COMT	52.59	medium	0.56	TRUE	1
P22033_MUT	52.06	medium	0.55	TRUE	0.97
P22059_OSBP	55.69	medium	0.63	TRUE	0.99
P22102_GART	52.01	medium	0.53	TRUE	0.99
P22234_PAICS		non-melter	1.16	TRUE	0.85
P22307-7_SCP2	58.27	stable	0.68	TRUE	0.99
P22314_UBA1	51.69	medium	0.53	TRUE	0.99
P22413_ENPP1	59.8	medium	0.61	TRUE	0.67
P22466_GAL	57.88	stable	0.7	TRUE	0.95
P22570_FDXR	53.26	medium	0.58	TRUE	1
P22626_HNRNPA2B1	54.15	stable	0.66	TRUE	0.97
P22681_CBL	56.69	stable	0.66	TRUE	0.96
P22695_UQCRC2	63.72	stable	0.91	TRUE	0.84
P22830_FECH	55.19	medium	0.62	TRUE	1
P23025_XPA	51.57	medium	0.55	TRUE	0.99
P23193_TCEA1	53.98	medium	0.63	TRUE	1
P23246_SFPQ	52.05	medium	0.59	TRUE	0.99
P23284_PPIB	53.54	medium	0.6	TRUE	0.97
P23368_ME2	52.38	medium	0.58	TRUE	0.98
P23378_GLDC	58.21	stable	0.67	TRUE	0.93
P23381_WARS		non-melter	0.81	TRUE	0.92
P23396_RPS3	50.55	medium	0.54	TRUE	0.97
P23434_GCSH	57.16	stable	0.67	TRUE	0.94
P23470-2_PTPRG	53.62	medium	0.61	TRUE	0.97
P23497_SP100	56.72	stable	0.7	TRUE	0.92
P23508_MCC	54.48	medium	0.59	TRUE	0.95
P23511-2_NFYA	55.93	stable	0.72	TRUE	0.9
P23526_AHCY	64.06	stable	0.91	TRUE	0.91
P23527_HIST1H2BO	50.57	medium	0.63	TRUE	0.84
P23528_CFL1	57.11	stable	0.68	TRUE	0.96
P23588_EIF4B		non-melter	1.06	TRUE	0.52
P23634-6_ATP2B4	56.23	medium	0.64	TRUE	0.97
P23786_CPT2	52.44	medium	0.57	TRUE	0.94
P23919_DTYMK	53.91	medium	0.58	TRUE	1
P23921_RRM1	58.3	stable	0.71	TRUE	0.98
P24534_EEF1B2	53.22	stable	0.68	TRUE	0.76
P24666_ACP1	52.44	medium	0.57	TRUE	1
P24666-2_ACP1	56.52	stable	0.7	TRUE	0.98
P24752_ACAT1	58.12	stable	0.71	TRUE	0.94
P24928_POLR2A		non-melter	1.19	TRUE	0.56
P25098_ADRBK1	52.3	medium	0.56	TRUE	0.99
P25205_MCM3	56.05	medium	0.64	TRUE	0.96
P25398_RPS12		non-melter	0.84	TRUE	0.9
P25445-6_FAS	53.07	medium	0.56	TRUE	0.9
P25490_YY1	48.41	medium	0.43	TRUE	0.99
P25685_DNAJB1	49.91	medium	0.49	TRUE	0.99
P25705_ATP5A1		non-melter	1.15	TRUE	0.83
P25786_PSMA1		non-melter	0.85	TRUE	0.44
P25787_PSMA2		non-melter	0.86	TRUE	0.17
P25788-2_PSMA3	53.69	stable	0.69	TRUE	0.93
P25789_PSMA4	50.79	medium	0.63	TRUE	0.96
P25815_S100P	53.76	medium	0.64	TRUE	0.81
P26006_ITGA3	61.82	stable	0.68	TRUE	0.84
P26038_MSN	54.97	medium	0.63	TRUE	0.96
P26196_DDX6	54.03	medium	0.6	TRUE	0.99
P26358_DNMT1	54.95	medium	0.62	TRUE	0.99
P26368-2_U2AF2	52.69	medium	0.59	TRUE	0.96
P26373_RPL13	57.15	stable	0.69	TRUE	0.98
P26374_CHML	56.94	stable	0.66	TRUE	0.99
P26440_IVD	60.11	stable	0.71	TRUE	0.96
P26572_MGAT1	53.79	medium	0.61	TRUE	0.99
P26583_HMGB2	54.74	stable	0.68	TRUE	0.92
P26599_PTBP1	51.48	medium	0.54	TRUE	0.99
P26639_TARS	53.84	medium	0.58	TRUE	0.99
P26641_EEF1G	51.87	medium	0.54	TRUE	0.99
P26885_FKBP2	56.79	stable	0.67	TRUE	0.99
P27144_AK4	53.69	medium	0.59	TRUE	0.99
P27348_YWHAQ	55.08	medium	0.62	TRUE	1
P27361_MAPK3	51.85	medium	0.54	TRUE	1
P27540-3_ARNT	54.44	medium	0.63	TRUE	0.98
P27544-2_CERS1	57.05	stable	0.66	TRUE	0.81
P27635_RPL10	52.88	medium	0.57	TRUE	0.99
P27694_RPA1	53.3	medium	0.6	TRUE	1
P27797_CALR	52.19	medium	0.61	TRUE	1
P27824_CANX	51.55	medium	0.57	TRUE	0.97
P28066_PSMA5	52.51	medium	0.63	TRUE	1
P28070_PSMB4		non-melter	1.19	TRUE	0.39
P28072_PSMB6		non-melter	1.06	TRUE	0.3
P28074_PSMB5		non-melter	1.28	TRUE	0.43
P28289_TMOD1	49.99	medium	0.48	TRUE	1
P28331-4_NDUFS1	56.27	medium	0.64	TRUE	0.92
P28482_MAPK1	56.26	medium	0.65	TRUE	0.99
P28702_RXRB	50.05	medium	0.5	TRUE	0.99
P28715_ERCC5	52.94	medium	0.55	TRUE	0.97
P28799_GRN		non-melter	0.75	TRUE	0.96
P28838-2_LAP3	56.14	stable	0.68	TRUE	0.97
P29083_GTF2E1	53.49	medium	0.59	TRUE	0.98
P29084_GTF2E2	51.12	medium	0.51	TRUE	0.99
P29218_IMPA1		non-melter	0.8	TRUE	0.62
P29317_EPHA2	51.4	medium	0.56	TRUE	0.97
P29353-7_SHC1	54.62	medium	0.6	TRUE	0.99
P29373_CRABP2	52.97	medium	0.61	TRUE	0.98
P29401_TKT		non-melter	1.03	TRUE	-0.11
P29590_PML	51.49	medium	0.54	TRUE	0.98
P29966_MARCKS		non-melter	1.16	TRUE	0
P29992_GNA11	54.87	medium	0.64	TRUE	0.9
P30038_ALDH4A1	53.18	medium	0.57	TRUE	0.99
P30040_ERP29	55.51	stable	0.67	TRUE	0.99
P30041_PRDX6	57.9	stable	0.7	TRUE	0.98
P30042_C21orf33		non-melter	0.81	TRUE	0.68
P30043_BLVRB	52.77	medium	0.58	TRUE	0.99
P30044-2_PRDX5	58.42	stable	0.68	TRUE	0.96
P30046_DDT		non-melter	0.84	TRUE	0.72
P30049_ATP5D		non-melter	1.05	TRUE	0.57
P30050_RPL12		non-melter	0.74	TRUE	0.9
P30084_ECHS1	57.78	stable	0.71	TRUE	0.96
P30085_CMPK1	53.75	medium	0.6	TRUE	0.99
P30086_PEBP1	64.38	medium	0.65	TRUE	0.9
P30153_PPP2R1A	58.33	stable	0.74	TRUE	0.99
P30154_PPP2R1B	52.02	medium	0.54	TRUE	0.99
P30307-2_CDC25C	49.96	medium	0.52	TRUE	0.99
P30405_PPIF	54.2	medium	0.61	TRUE	0.99
P30419_NMT1	53.53	medium	0.57	TRUE	1
P30519_HMOX2	51.93	medium	0.56	TRUE	1
P30520_ADSS	59.05	stable	0.72	TRUE	0.95
P30533_LRPAP1		non-melter	0.8	TRUE	0.59
P30566_ADSL	64.49	stable	0.93	TRUE	0.78
P30613-2_PKLR		non-melter	1.2	TRUE	0.14
P30622-1_CLIP1	66.06	stable	0.73	TRUE	0.94
P30740_SERPINB1	54.95	medium	0.61	TRUE	0.98
P30825_SLC7A1		non-melter	1.03	TRUE	0.45
P30837_ALDH1B1	57.57	stable	0.75	TRUE	0.94
P31040_SDHA	63.41	stable	0.8	TRUE	0.78
P31146_CORO1A	52.6	medium	0.6	TRUE	0.97
P31150_GDI1	56.05	medium	0.65	TRUE	0.99
P31153_MAT2A	61.79	stable	0.75	TRUE	0.95
P31323_PRKAR2B	51.54	medium	0.54	TRUE	0.99
P31327_CPS1	52.42	medium	0.54	TRUE	0.98
P31350_RRM2		non-melter	0.85	TRUE	0.4
P31689_DNAJA1	55.16	medium	0.62	TRUE	0.97
P31749_AKT1	51.54	medium	0.53	TRUE	0.99
P31751_AKT2	53.42	medium	0.61	TRUE	1
P31930_UQCRC1	59.77	stable	0.7	TRUE	0.89
P31937_HIBADH	65.3	stable	0.75	TRUE	0.66
P31939_ATIC	53.35	medium	0.58	TRUE	1
P31942-2_HNRNPH3	50.72	medium	0.54	TRUE	1
P31946_YWHAB	56.01	medium	0.64	TRUE	0.99
P31947-2_SFN	57.03	stable	0.7	TRUE	0.87
P31948_STIP1		non-melter	0.89	TRUE	0.62
P31949_S100A11		non-melter	0.7	TRUE	0.94
P32019-3_INPP5B	50.38	medium	0.49	TRUE	1
P32119_PRDX2	61.91	stable	0.85	TRUE	0.93
P32121-5_ARRB2	54.46	medium	0.62	TRUE	0.93
P32321-2_DCTD		non-melter	0.83	TRUE	0.34
P32519-2_ELF1	50.24	medium	0.54	TRUE	0.98
P32856-3_STX2	55.06	medium	0.63	TRUE	0.93
P32929_CTH		non-melter	0.86	TRUE	0.32
P33121-2_ACSL1	52.62	medium	0.56	TRUE	1
P33176_KIF5B	54.64	medium	0.61	TRUE	0.95
P33240-2_CSTF2		non-melter	0.76	TRUE	0.94
P33316_DUT	53.66	medium	0.59	TRUE	0.98
P33316-2_DUT	52.98	medium	0.62	TRUE	0.99
P33527-7_ABCC1	57.84	stable	0.69	TRUE	0.85
P33552_CKS2	53.86	medium	0.63	TRUE	0.92
P33908_MAN1A1	55.82	medium	0.64	TRUE	0.99
P33981-2_TTK	48.45	medium	0.42	TRUE	0.99
P33991_MCM4	55.87	stable	0.69	TRUE	0.94
P33992_MCM5	56.6	stable	0.66	TRUE	0.96
P33993_MCM7	50.8	medium	0.51	TRUE	0.97
P34896-2_SHMT1		non-melter	0.86	TRUE	0.13
P34897-3_SHMT2		non-melter	0.93	TRUE	0.01
P34931_HSPA1L	55.16	medium	0.61	TRUE	0.91
P34932_HSPA4	55.19	medium	0.65	TRUE	0.96
P34949_MPI	51.31	medium	0.52	TRUE	1
P35219_CA8	52.54	medium	0.56	TRUE	0.99
P35221_CTNNA1	58.03	stable	0.7	TRUE	0.94
P35232_PHB		non-melter	1.19	TRUE	0.39
P35237_SERPINB6	59.03	stable	0.72	TRUE	0.94
P35240-5_NF2	53.32	medium	0.58	TRUE	0.98
P35241_RDX	60.14	stable	0.76	TRUE	0.87
P35244_RPA3	62.52	stable	0.85	TRUE	0.93
P35249_RFC4	54.41	medium	0.63	TRUE	0.99
P35250_RFC2	53.33	medium	0.59	TRUE	0.98
P35251-2_RFC1	50.39	medium	0.55	TRUE	0.91
P35268_RPL22	57.52	stable	0.68	TRUE	0.94
P35269_GTF2F1	52.57	medium	0.59	TRUE	0.99
P35270_SPR	53.93	medium	0.59	TRUE	0.99
P35520_CBS	56.04	medium	0.65	TRUE	0.99
P35556_FBN2		non-melter	0.68	TRUE	0.87
P35573_AGL	53.55	medium	0.6	TRUE	0.99
P35579_MYH9	57.73	stable	0.76	TRUE	0.89
P35580_MYH10	55.98	medium	0.64	TRUE	0.99
P35606_COPB2	57.78	stable	0.69	TRUE	0.98
P35611-2_ADD1	60.78	stable	0.7	TRUE	0.97
P35612_ADD2	58.57	stable	0.68	TRUE	0.97
P35613-2_BSG		non-melter	0.78	TRUE	0.81
P35637-2_FUS	64.29	stable	0.71	TRUE	0.89
P35658-2_NUP214	52.54	medium	0.57	TRUE	0.99
P35659_DEK	50.17	medium	0.5	TRUE	1
P35754_GLRX		non-melter	0.86	TRUE	0.12
P35790-2_CHKA	56.06	medium	0.63	TRUE	0.91
P35813_PPM1A	53.16	medium	0.59	TRUE	1
P35998_PSMC2	54.01	medium	0.57	TRUE	0.86
P36404_ARL2	55.42	medium	0.64	TRUE	0.99
P36405_ARL3	58.01	stable	0.7	TRUE	0.95
P36406-3_TRIM23	57.04	stable	0.67	TRUE	0.97
P36507_MAP2K2	53.73	medium	0.6	TRUE	0.99
P36542_ATP5C1		non-melter	1.09	TRUE	0.33
P36543_ATP6V1E1	55.19	medium	0.62	TRUE	0.98
P36551_CPOX	56.47	medium	0.64	TRUE	0.95
P36639-4_NUDT1	57.15	stable	0.69	TRUE	0.98
P36871_PGM1	58.85	stable	0.7	TRUE	0.91
P36915_GNL1	52.8	medium	0.57	TRUE	0.99
P36954_POLR2I		non-melter	0.86	TRUE	0.12
P36957_DLST		non-melter	1.22	TRUE	0.91
P36969-2_GPX4	54.82	medium	0.61	TRUE	0.97
P37108_SRP14		non-melter	0.89	TRUE	0.18
P37268_FDFT1	53.71	medium	0.6	TRUE	0.99
P37287-3_PIGA	61.96	stable	0.83	TRUE	0.89
P37802_TAGLN2	51.62	medium	0.54	TRUE	0.99
P37837_TALDO1	53.52	medium	0.59	TRUE	1
P38117_ETFB	56.14	medium	0.65	TRUE	0.99
P38606_ATP6V1A	54.93	medium	0.65	TRUE	0.89
P38646_HSPA9	54.42	medium	0.6	TRUE	0.99
P38919_EIF4A3	54.38	medium	0.61	TRUE	0.99
P39019_RPS19		non-melter	0.92	TRUE	0.68
P39023_RPL3	57.94	stable	0.65	TRUE	0.58
P39656_DDOST	57.57	stable	0.75	TRUE	0.94
P39687_ANP32A		non-melter	0.84	TRUE	0.8
P39748_FEN1	51.09	medium	0.52	TRUE	0.99
P39880-3_CUX1	53.21	medium	0.59	TRUE	0.98
P40121-2_CAPG	54.32	medium	0.64	TRUE	0.98
P40189-3_IL6ST		non-melter	0.83	TRUE	0.76
P40222_TXLNA	53.02	medium	0.59	TRUE	0.99
P40227_CCT6A		non-melter	0.72	TRUE	0.38
P40763_STAT3	52.87	medium	0.6	TRUE	0.96
P40763-2_STAT3	49.94	medium	0.48	TRUE	0.83
P40818_USP8	50.79	medium	0.49	TRUE	0.98
P40925_MDH1	59.44	stable	0.74	TRUE	0.91
P40926_MDH2	57.32	stable	0.66	TRUE	0.9
P40937_RFC5	53.93	medium	0.63	TRUE	0.98
P40938-2_RFC3	54.56	stable	0.67	TRUE	0.95
P40939_HADHA	55.48	medium	0.64	TRUE	0.91
P41091_EIF2S3	53.27	medium	0.57	TRUE	0.97
P41208_CETN2		non-melter	0.86	TRUE	0.34
P41214_EIF2D	49.72	medium	0.5	TRUE	0.98
P41219_PRPH		non-melter	0.7	TRUE	0.67
P41223_BUD31	53.34	medium	0.59	TRUE	1
P41227-2_NAA10	55.34	medium	0.62	TRUE	0.97
P41229-2_KDM5C	51.51	medium	0.53	TRUE	1
P41236_PPP1R2		non-melter	0.82	TRUE	0.62
P41240_CSK	51.85	medium	0.54	TRUE	0.99
P41250_GARS		non-melter	0.89	TRUE	0.31
P41440_SLC19A1	57.46	stable	0.7	TRUE	0.96
P41567_EIF1		non-melter	0.73	TRUE	0.88
P41743_PRKCI	54.64	medium	0.64	TRUE	0.99
P42126-2_ECI1		non-melter	0.69	TRUE	0.55
P42166_TMPO	55.55	stable	0.67	TRUE	0.96
P42167_TMPO	61.52	stable	0.72	TRUE	0.98
P42224_STAT1	50.19	medium	0.5	TRUE	0.99
P42226_STAT6	50.96	medium	0.49	TRUE	0.98
P42285_SKIV2L2	57.3	stable	0.75	TRUE	0.92
P42330_AKR1C3	52.05	medium	0.55	TRUE	0.96
P42336_PIK3CA	50.94	medium	0.53	TRUE	0.96
P42345_MTOR	51.78	medium	0.54	TRUE	0.99
P42574_CASP3		non-melter	0.81	TRUE	0.81
P42575_CASP2	51.7	medium	0.55	TRUE	0.99
P42677_RPS27	51.06	medium	0.56	TRUE	0.99
P42684-6_ABL2	49.31	medium	0.47	TRUE	0.99
P42695_NCAPD3	53.52	medium	0.57	TRUE	0.85
P42702_LIFR	59.73	stable	0.72	TRUE	0.92
P42704_LRPPRC	49.89	medium	0.49	TRUE	0.99
P42765_ACAA2		non-melter	0.87	TRUE	0.7
P42771_CDKN2A	53.91	medium	0.62	TRUE	0.98
P42773_CDKN2C	56.03	medium	0.65	TRUE	0.88
P42785_PRCP		non-melter	0.85	TRUE	0.51
P42898_MTHFR	52.41	medium	0.59	TRUE	0.98
P43003-2_SLC1A3		non-melter	1.01	TRUE	0.31
P43007_SLC1A4		non-melter	1.02	TRUE	-0.03
P43034_PAFAH1B1	66.16	stable	0.79	TRUE	0.76
P43121_MCAM		non-melter	0.74	TRUE	0.81
P43155-2_CRAT	52.31	medium	0.61	TRUE	0.96
P43246_MSH2	52.67	medium	0.58	TRUE	1
P43250-2_GRK6	50.14	medium	0.5	TRUE	0.98
P43304_GPD2		non-melter	0.75	TRUE	0.85
P43378_PTPN9	49.66	medium	0.49	TRUE	0.99
P43405-2_SYK	50.26	medium	0.5	TRUE	0.96
P43487_RANBP1	53.25	stable	0.68	TRUE	0.98
P43490_NAMPT	61.07	stable	0.8	TRUE	0.92
P43686_PSMC4	54.4	medium	0.59	TRUE	0.95
P43897_TSFM	49.6	medium	0.47	TRUE	1
P45880_VDAC2		non-melter	0.77	TRUE	0.92
P45880-2_VDAC2	53.26	medium	0.61	TRUE	0.97
P45954_ACADSB	56.97	stable	0.66	TRUE	0.99
P45973_CBX5	52.26	medium	0.57	TRUE	1
P45974-2_USP5	54.74	medium	0.61	TRUE	1
P45983-3_MAPK8	53.79	stable	0.65	TRUE	0.29
P45984-3_MAPK9	54.45	medium	0.6	TRUE	1
P45985_MAP2K4	53.92	medium	0.61	TRUE	0.99
P46013_MKI67	49.66	medium	0.49	TRUE	1
P46013-2_MKI67	49.82	medium	0.5	TRUE	0.97
P46060_RANGAP1	52.46	medium	0.56	TRUE	1
P46063_RECQL	55.15	medium	0.62	TRUE	0.98
P46087-2_NOP2	55.65	medium	0.63	TRUE	0.96
P46108_CRK	53.85	medium	0.63	TRUE	0.98
P46108-2_CRK	56.17	stable	0.72	TRUE	0.95
P46109_CRKL	53.38	medium	0.62	TRUE	0.98
P46199_MTIF2	51.29	medium	0.56	TRUE	0.99
P46531_NOTCH1		non-melter	0.82	TRUE	0.26
P46734_MAP2K3	51.64	medium	0.53	TRUE	0.97
P46736-2_BRCC3		non-melter	1	TRUE	0.2
P46777_RPL5	55.28	medium	0.65	TRUE	0.99
P46778_RPL21	55.05	stable	0.66	TRUE	0.89
P46781_RPS9	50.01	medium	0.6	TRUE	0.89
P46783_RPS10	51.24	medium	0.6	TRUE	0.96
P46821_MAP1B	54.17	medium	0.63	TRUE	0.96
P46926_GNPDA1		non-melter	0.84	TRUE	0.45
P46934-4_NEDD4	52.11	medium	0.53	TRUE	0.96
P46937_YAP1		non-melter	1.05	TRUE	0.6
P46939_UTRN	51.96	medium	0.56	TRUE	0.99
P46940_IQGAP1	52.25	medium	0.56	TRUE	0.99
P46976-2_GYG1	61.51	stable	0.73	TRUE	0.92
P46977_STT3A	57.34	stable	0.75	TRUE	0.95
P47224_RABIF	50.83	stable	0.7	TRUE	0.89
P47712_PLA2G4A	53.16	medium	0.59	TRUE	0.99
P47755_CAPZA2	55.6	medium	0.62	TRUE	0.99
P47756-2_CAPZB	58.08	stable	0.69	TRUE	0.98
P47813_EIF1AX	56.54	stable	0.67	TRUE	0.95
P47914_RPL29	61.61	stable	0.89	TRUE	0.91
P47928_ID4	55.75	stable	0.72	TRUE	0.97
P47985_UQCRFS1		non-melter	0.75	TRUE	0.76
P48029-3_SLC6A8		non-melter	0.73	TRUE	0.91
P48047_ATP5O		non-melter	1.1	TRUE	0.42
P48050_KCNJ4	57.46	stable	0.65	TRUE	0.98
P48059_LIMS1	59.47	stable	0.69	TRUE	0.94
P48066_SLC6A11		non-melter	0.7	TRUE	0.87
P48147_PREP	51.55	medium	0.53	TRUE	0.99
P48163_ME1	63.99	stable	0.93	TRUE	0.84
P48200_IREB2	51.59	medium	0.55	TRUE	0.94
