Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
F2Z2X4_XPO4	55.38	medium	0.55	TRUE	0.97
F2ZC08_TRIP6i3		non-melter	1.33	TRUE	0.2
F5GWA7_PHB2	56.13	stable	0.74	TRUE	-0.09
F5GWD3_GTF2H3	53.79	medium	0.56	TRUE	0.98
F5GWF3_C1RL		non-melter	0.75	TRUE	0.39
F5GWI9_CCDC53	69.04	stable	0.96	TRUE	0.21
F5GWN5_PIK3C2B	56.61	medium	0.64	TRUE	0.99
F5GWP8_JUP	42.48	medium	0.41	TRUE	0.93
F5GWT4_WNK1	56.49	stable	0.66	TRUE	0.96
F5GWU7_SMAD5	52.18	medium	0.52	TRUE	0.98
F5GX09_FAM76B	57.45	medium	0.63	TRUE	0.99
F5GX82_FRYL	55.62	medium	0.57	TRUE	0.87
F5GXC8_SUCLA2	48.4	non-stable	0.33	TRUE	1
F5GXC9_LTBP4		non-melter	0.79	TRUE	0.11
F5GXE4_ATE1	53.83	medium	0.5	TRUE	0.99
F5GXE7_LTBR		non-melter	0.82	TRUE	0.05
F5GXQ1_ITIH4		non-melter	0.92	TRUE	0.78
F5GXS0_C4B	56.76	medium	0.59	TRUE	0.95
F5GXY5_SASS6	54.53	medium	0.55	TRUE	0.99
F5GY03_SPARC	64	stable	0.75	TRUE	0.99
F5GY11_STARD10	61.54	stable	0.72	TRUE	0.96
F5GYE8_CEP112	55.51	medium	0.62	TRUE	0.94
F5GYJ5_		non-melter	0.9	TRUE	0.95
F5GYK4_TK2	56.73	medium	0.57	TRUE	0.93
F5GZ78_PXN	69.82	stable	0.91	TRUE	0.85
F5GZ90_DTL	52.4	medium	0.53	TRUE	0.99
F5GZY0_APLP2		non-melter	0.74	TRUE	0.8
F5H012_TRIM21	49.93	medium	0.38	TRUE	0.99
F5H0B0_TPD52		non-melter	0.96	TRUE	0.65
F5H0C4_PAAF1	50.45	medium	0.62	TRUE	0.91
F5H0I7_TDG	50.17	medium	0.45	TRUE	0.87
F5H0K8_KSR1		non-melter	0.72	TRUE	0.67
F5H0L8_SEC23IP	51.79	medium	0.46	TRUE	0.99
F5H0Q6_CLASRP	68.93	stable	0.84	TRUE	0.98
F5H148_RRN3	50.04	medium	0.41	TRUE	0.99
F5H199_MSRB3		non-melter	1.02	TRUE	0.14
F5H1D6_POLE	50.96	medium	0.42	TRUE	0.98
F5H1L4_TXNRD2		non-melter	0.99	TRUE	0.79
F5H1N7_KIAA1211		non-melter	0.97	TRUE	0.37
F5H1R7_FLJ22184		non-melter	0.85	TRUE	0.53
F5H2A0_C12orf43		non-melter	1.13	TRUE	0.13
F5H2E3_OPHN1	57.79	medium	0.61	TRUE	0.96
F5H2H5_ANKLE2	56.19	medium	0.6	TRUE	0.98
F5H2Q7_KIAA1715		non-melter	0.71	TRUE	0.8
F5H2U2_PRPF4B		non-melter	0.74	TRUE	0.94
F5H2U8_HMGA2		non-melter	1.1	TRUE	0.34
F5H2X0_TJP3	56.02	medium	0.65	TRUE	0.94
F5H315_XAB2	63.12	stable	0.69	TRUE	0.88
F5H365_SEC23A	52.3	medium	0.49	TRUE	0.99
F5H476_ANGEL2	53.46	medium	0.5	TRUE	1
F5H4B1_PRAME	51.43	medium	0.43	TRUE	0.99
F5H4G7_KPNA6	50.99	medium	0.42	TRUE	0.97
F5H4J2_PEX14		non-melter	0.83	TRUE	0.15
F5H4Q5_VPS37C	63.27	stable	0.73	TRUE	0.97
F5H4V9_PDCD2	53.1	medium	0.5	TRUE	0.99
F5H4W9_PON1	62.93	stable	0.73	TRUE	0.84
F5H555_CASC1		non-melter	0.92	TRUE	0.71
F5H5K5_	69.91	stable	0.78	TRUE	0.85
F5H5M7_IFNGR1		non-melter	0.91	TRUE	0.69
F5H5X7_CLEC4E	57.1	medium	0.64	TRUE	0.59
F5H604_CLASP2	54.01	medium	0.52	TRUE	1
F5H629_ATF2		non-melter	0.94	TRUE	0.49
F5H6C2_IFT88		non-melter	0.94	TRUE	0
F5H6I7_ATL3	56.52	medium	0.6	TRUE	0.99
F5H6S1_KDM6A	53.33	medium	0.54	TRUE	0.99
F5H6Z0_CDK17	56.34	medium	0.63	TRUE	0.99
F5H702_MRPL48	48.56	non-stable	0.33	TRUE	0.99
F5H721_WBP11		non-melter	0.87	TRUE	0.84
F5H780_TXNRD1	67.77	stable	0.94	TRUE	-0.24
F5H7X9_ANKS6	61.65	stable	0.68	TRUE	0.97
F5H801_OGDH	49.04	medium	0.38	TRUE	0.99
F5H860_INPP4A	57.36	medium	0.61	TRUE	1
F5H897_TRAP1	54.47	medium	0.53	TRUE	0.99
F5H8E6_WDR20	57.38	medium	0.63	TRUE	0.95
F5H8H2_MVK	57.5	medium	0.61	TRUE	1
F5H8H4_POGZ	50.6	medium	0.39	TRUE	0.99
F6TQG2_SMARCA1	53.86	medium	0.59	TRUE	0.98
F6U1T9_PPP3R1	68.44	stable	0.93	TRUE	0.95
F6UYM1_RPS6KB1	53.33	medium	0.49	TRUE	0.99
F6V707_TPD52L1		non-melter	0.97	TRUE	0.76
F6XY72_NME2	66.8	stable	0.91	TRUE	0.22
F8VPD4_CAD	54.11	medium	0.5	TRUE	0.93
F8VQZ7_METAP2	65.81	stable	0.85	TRUE	0.84
F8VRH0_PCBP2	65.74	stable	0.66	TRUE	0.71
F8VS47_NEK3	57.94	stable	0.66	TRUE	0.98
F8VSL3_NFYB	66.8	stable	0.77	TRUE	0.97
F8VSZ4_PLXNA1	56.8	stable	0.66	TRUE	0.94
F8VUA7_OSBPL8	50.07	medium	0.38	TRUE	0.93
F8VV59_NAP1L1	53.08	medium	0.54	TRUE	0.97
F8VV64_TENC1	54.4	medium	0.5	TRUE	1
F8VVK7_MBD6	60.31	stable	0.68	TRUE	0.94
F8VWA6_MON2	52.7	medium	0.48	TRUE	0.95
F8VWL3_FGD4	55.61	medium	0.54	TRUE	0.99
F8VXG7_SCAF11		non-melter	0.88	TRUE	0.92
F8VXY3_OAS1	52.8	medium	0.48	TRUE	0.97
F8VY35_NAP1L1	56.4	medium	0.61	TRUE	0.96
F8VYK9_IGFBP6	66.89	stable	0.73	TRUE	0.94
F8VYY5_DNAJC14	68.68	stable	0.88	TRUE	0.95
F8VZJ2_NACA		non-melter	0.96	TRUE	0.87
F8W038_C17orf49	62.02	stable	0.7	TRUE	0.98
F8W052_TROAP		non-melter	0.78	TRUE	0.9
F8W181_RPL6	56.22	medium	0.62	TRUE	0.77
F8W1B9_YEATS4	57.78	medium	0.62	TRUE	0.92
F8W1F5_FMNL3	52.92	medium	0.51	TRUE	0.93
F8W1T6_RBMS2	54.93	medium	0.6	TRUE	0.99
F8W648_PLEKHM1	51.5	medium	0.44	TRUE	1
F8W6D7_CBFA2T2	64.39	stable	0.7	TRUE	0.81
F8W6I7_HNRNPA1	58	stable	0.65	TRUE	0.99
F8W6X8_RASA3	49.33	medium	0.4	TRUE	0.98
F8W717_EML1	56.27	medium	0.59	TRUE	0.99
F8W785_GOLIM4	62.58	stable	0.65	TRUE	0.88
F8W7U8_MRE11A	57.48	stable	0.69	TRUE	0.7
F8W8C2_VEZT		non-melter	0.87	TRUE	0.09
F8W8H5_RAB24	55.87	medium	0.57	TRUE	1
F8W8I6_TIA1	60.46	stable	0.71	TRUE	0.99
F8W8K9_AP1S3	55.54	medium	0.56	TRUE	0.92
F8W8M4_ABLIM1		non-melter	0.86	TRUE	0.96
F8W8T8_ACACB	53.25	medium	0.5	TRUE	0.29
F8W9F9_WNK2	57.73	stable	0.66	TRUE	0.94
F8W9Q9_LENG8	66.26	stable	0.76	TRUE	0.89
F8W9X7_CCDC93	52.96	medium	0.52	TRUE	0.65
F8WAK8_STAG2	55.17	medium	0.56	TRUE	0.93
F8WAN4_FRMD4A	55.07	medium	0.63	TRUE	0.96
F8WAS3_NDUFA5	52.76	medium	0.48	TRUE	0.98
F8WB06_ATXN2		non-melter	1	TRUE	-0.03
F8WBK5_MRPL40	56.53	medium	0.61	TRUE	0.99
F8WC89_SAC3D1	54.8	medium	0.52	TRUE	0.96
F8WD19_DONSON		non-melter	0.76	TRUE	0.94
F8WEG4_CBWD2	50.78	medium	0.41	TRUE	0.99
F8WEG8_PRKRA	54.53	medium	0.57	TRUE	1
F8WJN3_CPSF6	61.01	stable	0.73	TRUE	0.96
G3V167_PARP2	48.33	non-stable	0.33	TRUE	0.99
G3V1L9_TJP1	65.91	stable	0.74	TRUE	0.98
G3V1P3_LOH12CR1	59.44	stable	0.66	TRUE	1
G3V1R3_ZEB1		non-melter	1.07	TRUE	0.18
G3V1R9_ISYNA1		non-melter	0.95	TRUE	0.67
G3V1V0_MYL6		non-melter	1.2	TRUE	0.78
G3V3A0_SERPINA3	64.61	stable	0.75	TRUE	0.9
G3V3G9_DCAF8	54.07	medium	0.5	TRUE	0.98
G3V3I4_NFKBIA	52.72	medium	0.47	TRUE	0.98
G3V3R7_ATXN3	55.47	medium	0.55	TRUE	0.98
G3V439_SIVA1	52.2	medium	0.47	TRUE	0.99
G3V4J7_DCAF5		non-melter	0.74	TRUE	0.93
G3V4W0_HNRNPC	54.82	medium	0.61	TRUE	0.95
G3V529_DDX24		non-melter	0.79	TRUE	0.9
G3V577_RPGRIP1		non-melter	0.73	TRUE	0.72
G3V583_FAM177A1	69.54	stable	0.76	TRUE	0.97
G3V599_CTAGE5		non-melter	0.85	TRUE	0.76
G3V5T0_GSTZ1	52.16	medium	0.45	TRUE	0.99
G3XAA0_ARID1B	55.73	medium	0.62	TRUE	0.99
G3XAA2_MAP4K4	61.1	medium	0.62	TRUE	0.9
G3XAF7_BCAS1		non-melter	0.92	TRUE	0.35
G3XAH0_SEPT5	57.72	medium	0.62	TRUE	0.91
G3XAI9_FAM133B		non-melter	1.03	TRUE	0.16
G3XAJ6_RFTN1		non-melter	0.79	TRUE	0.3
G3XAL9_SLC12A2		non-melter	0.99	TRUE	0.08
G3XAM2_CFI		non-melter	0.97	TRUE	0.72
G3XAN4_TRAM1		non-melter	1.07	TRUE	0.25
G5E948_MAP4K4	51.44	medium	0.48	TRUE	1
G5E979_ATG4A	49.95	medium	0.36	TRUE	0.96
G5E9A6_USP11	49.8	medium	0.39	TRUE	0.95
G5E9A7_DMWD	51.14	medium	0.48	TRUE	1
G5E9C8_SOS1	50	medium	0.39	TRUE	0.99
G5E9E7_TJP1	53.29	stable	0.65	TRUE	0.97
G5E9I6_MAPRE2	47.7	non-stable	0.34	TRUE	0.99
G5E9L9_DCLK2	49.86	medium	0.37	TRUE	0.99
G5E9R3_RPL37A	56.25	medium	0.63	TRUE	0.85
G5E9W7_MRPS22	53.92	medium	0.51	TRUE	0.99
G5EA37_WIPI1	59.17	medium	0.64	TRUE	0.99
G5EA42_TMOD2	54.85	medium	0.57	TRUE	0.94
G5EA52_PDIA3	52.7	medium	0.46	TRUE	0.98
G8JLA8_TGFBI	57.38	medium	0.6	TRUE	1
G8JLB3_PUS1	49.7	medium	0.4	TRUE	0.99
G8JLH2_CDC25B	55.82	medium	0.56	TRUE	0.99
G8JLI5_WDR45	58.9	stable	0.65	TRUE	0.94
G8JLK3_PACS2	58.47	medium	0.63	TRUE	1
G8JLP2_C14orf159	54.95	medium	0.53	TRUE	0.99
H0Y2S9_MPRIP	60.22	stable	0.67	TRUE	0.99
H0Y3P2_EIF4G2	51.61	medium	0.43	TRUE	1
H0Y3R8_TJP1	65.82	stable	0.72	TRUE	0.91
H0Y412_PRRC2B		non-melter	0.81	TRUE	0.76
H0Y4R1_IMPDH2	56.2	medium	0.63	TRUE	0.87
H0Y4V9_LARP4B		non-melter	0.86	TRUE	0.7
H0Y4W2_TRRAP	58.65	stable	0.66	TRUE	0.95
H0Y5B0_EPB41L2		non-melter	0.8	TRUE	0.91
H0Y5B5_PBRM1	51.92	medium	0.47	TRUE	0.98
H0Y614_UFM1	59.73	medium	0.65	TRUE	0.96
H0Y6A0_ARFGAP3		non-melter	0.74	TRUE	0.79
H0Y6C3_PYCRL	49.55	medium	0.38	TRUE	1
H0Y6F0_EFCAB2		non-melter	0.88	TRUE	0.85
H0Y858_	60.44	stable	0.66	TRUE	0.9
H0Y9S9_PPIP5K2	51.11	medium	0.45	TRUE	0.99
H0Y9V2_UBE2B	62.56	stable	0.81	TRUE	0.83
H0Y9Y2_BOD1L1		non-melter	0.88	TRUE	0.15
H0YA59_STOX2		non-melter	0.81	TRUE	0.8
H0YA61_RBM24	62.73	stable	0.78	TRUE	0.84
H0YA68_MAN2B2	56.04	medium	0.56	TRUE	0.95
H0YAI5_RNF4		non-melter	0.82	TRUE	0.06
H0YAJ5_APBB2		non-melter	0.85	TRUE	0.8
H0YAN8_ARHGEF10	49.72	medium	0.38	TRUE	0.96
H0YBD4_GSR		non-melter	1.5	TRUE	-0.2
H0YCZ8_LETM2		non-melter	0.87	TRUE	0.14
H0YDM5_SLC27A3	57.06	medium	0.62	TRUE	0.91
H0YDP7_MRPL49	62.11	stable	0.78	TRUE	0.75
H0YDQ3_LMO7		non-melter		FALSE	
H0YDQ8_CRTC2		non-melter	0.98	TRUE	0.67
H0YDS0_UBQLN1		non-melter	0.97	TRUE	0.71
H0YDU8_PPP5C	56.79	medium	0.59	TRUE	0.96
H0YEB6_SSSCA1		non-melter	1.19	TRUE	0.25
H0YEF3_RNASEH2C	51.47	medium	0.48	TRUE	0.99
H0YEP0_KAT5		non-melter	0.88	TRUE	0.91
H0YEP5_SMPD1	59.47	stable	0.65	TRUE	0.96
H0YFI1_LAMTOR1	65.19	stable	0.82	TRUE	0.96
H0YGR4_REXO2	69.86	stable	0.94	TRUE	0.84
H0YI78_KIF21A	57.65	medium	0.6	TRUE	0.95
H0YIQ8_KANSL2	54.74	medium	0.58	TRUE	0.97
H0YJS3_FANCM		non-melter	1.33	TRUE	0.29
H0YJZ4_STRN3	56.32	medium	0.6	TRUE	0.94
H0YKH1_PBX1	54.68	medium	0.58	TRUE	0.97
H0YL33_ANXA2	55.69	medium	0.59	TRUE	0.94
H0YLB5_POU2F1	55.91	medium	0.59	TRUE	0.99
H0YLF2_HMBOX1	55.89	medium	0.57	TRUE	1
H0YLX2_RFX7		non-melter	0.92	TRUE	0.97
H0YM51_CASC4		non-melter	0.88	TRUE	0.04
H0YM91_T	56.24	medium	0.57	TRUE	0.99
H0YMB3_GMPR2		non-melter	1.09	TRUE	0.32
H0YMJ0_MORF4L1	54.01	medium	0.49	TRUE	0.98
H0YMM4_ISG20	51.56	medium	0.45	TRUE	0.99
H0YNA7_SPPL2A		non-melter	1.08	TRUE	0.29
H0YNH6_EMC9	61.45	stable	0.71	TRUE	0.88
H0YNH8_UACA	59.66	medium	0.64	TRUE	0.95
H0YNU5_BLM	50.79	medium	0.43	TRUE	0.9
H0YNX7_GCHFR		non-melter	0.93	TRUE	0.62
H3BLU7_AKR7A2	51.97	medium	0.44	TRUE	1
H3BM42_GLG1		non-melter	0.78	TRUE	0.48
H3BM67_NOL3	69.33	stable	0.85	TRUE	0.89
H3BMJ2_C15orf39		non-melter	0.74	TRUE	0.78
H3BN72_COX4I1		non-melter	0.79	TRUE	0.83
H3BND2_PRR14		non-melter	0.77	TRUE	0.81
H3BNK2_LYRM1	52.82	medium	0.47	TRUE	0.92
H3BNM4_INO80E		non-melter	0.94	TRUE	0.76
H3BNT4_MPHOSPH6		non-melter	0.88	TRUE	0.84
H3BNU9_CARHSP1		non-melter	0.94	TRUE	0.11
H3BPB8_MPI	49.95	medium	0.37	TRUE	0.99
H3BPE1_MACF1	52.89	medium	0.53	TRUE	0.92
H3BPG5_RNPS1		non-melter	0.94	TRUE	0.52
H3BPS8_ALDOA	65.01	stable	0.86	TRUE	0.63
H3BPV0_MTSS1L	60.64	stable	0.74	TRUE	0.98
H3BQA0_SNAPC5	60.53	stable	0.67	TRUE	0.97
H3BQF6_	51.51	medium	0.43	TRUE	1
H3BQV3_COG8	47.71	non-stable	0.32	TRUE	0.93
H3BQZ7_hCG_2044799	53.37	medium	0.52	TRUE	0.99
H3BRB6_ZNRF1	65.32	stable	0.86	TRUE	0.63
H3BRF9_ZFYVE19		non-melter	0.91	TRUE	0.22
H3BRL3_UBFD1	58.13	medium	0.64	TRUE	0.96
H3BRS1_NFATC3		non-melter	0.81	TRUE	0.88
H3BRV0_EIF3C	52.41	medium	0.49	TRUE	0.98
H3BSC1_RAB11A	58.43	stable	0.75	TRUE	0.88
H3BSL4_E4F1	56.95	medium	0.57	TRUE	0.94
H3BST1_BLOC1S6	59.59	stable	0.69	TRUE	0.95
H3BSW0_LRRC57	55.28	medium	0.52	TRUE	0.98
H3BTB7_EARS2	48.05	non-stable	0.31	TRUE	1
H3BTL1_MAP1LC3B	58.55	medium	0.64	TRUE	0.96
H3BTN5_PKM	60.53	stable	0.72	TRUE	0.56
H3BTX0_	65.55	stable	0.75	TRUE	0.94
H3BU49_ARL2BP	60.89	stable	0.73	TRUE	0.76
H3BUF6_ATXN2L		non-melter	0.96	TRUE	0.72
H6UMI1_GABARAP	60.07	stable	0.68	TRUE	0.98
H7BXG2_NPRL3	54.57	medium	0.53	TRUE	0.98
H7BXH2_PPP6R3	61.36	stable	0.8	TRUE	0.95
H7BXI1_ESYT2	56.37	medium	0.63	TRUE	0.99
H7BY36_EWSR1		non-melter	0.86	TRUE	0.75
H7BYY1_TPM1		non-melter	1.09	TRUE	0.31
H7BYY2_BCOR		non-melter	0.79	TRUE	0.84
H7BZJ3_PDIA3	54.72	medium	0.57	TRUE	0.99
H7BZL0_MKI67IP		non-melter	0.87	TRUE	0.26
H7C0D5_YIPF4		non-melter	0.97	TRUE	0.53
H7C0G7_NHEJ1	56.87	medium	0.61	TRUE	0.99
H7C0J3_CHD3	68.19	stable	0.95	TRUE	0.17
H7C0S3_CDKN3	50.6	medium	0.52	TRUE	0.78
H7C0S8_		non-melter	0.91	TRUE	0.72
H7C107_IQSEC1	52.99	medium	0.53	TRUE	1
H7C1U3_CC2D1B	51.62	medium	0.54	TRUE	0.99
H7C284_MFSD6		non-melter	0.91	TRUE	0.32
H7C293_MZT2B		non-melter	1.23	TRUE	0.12
H7C2G2_ART4		non-melter	1	TRUE	0.12
H7C2K6_EPB41L1		non-melter	0.82	TRUE	0.79
H7C2Z6_GCA	52.99	medium	0.47	TRUE	1
H7C331_SDCCAG3	56.24	medium	0.63	TRUE	0.99
H7C3G6_MPRIP	64.88	stable	0.76	TRUE	0.97
H7C3J6_SAMD11	50.43	medium	0.46	TRUE	0.92
H7C3P4_GNS	65.46	stable	0.86	TRUE	0.9
H7C4E7_CSDC2		non-melter	0.83	TRUE	0.89
H7C4X9_ZMYND8	55.99	medium	0.63	TRUE	0.98
H7C5A5_STIM2		non-melter	1	TRUE	0.12
H7C5G1_IAH1	64.14	stable	0.82	TRUE	0.98
H8Y6P7_GCOM1	69.71	stable	0.99	TRUE	-0.09
H9KV61_PWWP2B	54.05	medium	0.59	TRUE	0.99
H9ZYI9_GABPB1	48.71	medium	0.36	TRUE	0.99
I3L077_MYO15B	51.05	medium	0.43	TRUE	0.98
I3L097_		non-melter	0.78	TRUE	0.97
I3L0N3_NSF	48.06	non-stable	0.33	TRUE	0.99
I3L121_CLUAP1	55.78	medium	0.57	TRUE	0.97
I3L192_BSG	59.23	medium	0.62	TRUE	0.87
I3L1B0_CNTROB	53.75	medium	0.61	TRUE	0.98
I3L1H5_DPH1	59.16	stable	0.67	TRUE	0.99
I3L1Q3_ELP5	66.84	stable	0.9	TRUE	0.85
I3L2B0_CLUH	50.36	medium	0.42	TRUE	0.98
I3L2C7_GEMIN4	54.05	medium	0.52	TRUE	1
I3L2J0_CIC	62.24	stable	0.71	TRUE	0.98
I3L2N2_DVL2		non-melter	0.7	TRUE	0.87
I3L2Z5_MAZ		non-melter		FALSE	
I3L380_ABHD12		non-melter	0.9	TRUE	0.08
I3L3P7_RPS15A	52.93	medium	0.49	TRUE	0.99
I3L4B1_MYL4		non-melter	0.86	TRUE	0.75
I3L4C3_SPAG7		non-melter	0.83	TRUE	0.54
I3L4D1_ELMO3	56.36	medium	0.59	TRUE	0.95
I3L4N8_ACTG1	54.62	medium	0.56	TRUE	0.85
I3L4Q0_FAM195B		non-melter	0.9	TRUE	0.79
I3L4X3_NFKBIB	54.13	medium	0.51	TRUE	1
I3L505_NDUFAB1	60.43	stable	0.68	TRUE	0.97
I6L8B7_FABP5	66.04	stable	0.87	TRUE	0.93
I6L9B4_DNAJC24	64.41	stable	0.69	TRUE	0.93
J3KMW7_UBR5	60.49	stable	0.73	TRUE	0.81
J3KMX2_SMARCD2	48.32	non-stable	0.34	TRUE	0.97
J3KMY5_NPC2		non-melter	0.98	TRUE	0.44
J3KMZ7_INTS2	51.02	medium	0.4	TRUE	0.96
J3KN10_PI4KA	58.24	medium	0.61	TRUE	0.94
J3KN32_RCOR1	52.41	medium	0.51	TRUE	0.98
J3KN33_CNTLN	55.73	medium	0.58	TRUE	1
J3KN68_VGLL4		non-melter	0.79	TRUE	0.82
J3KN75_TBC1D8B	52.97	medium	0.49	TRUE	0.96
J3KNB8_MAP3K4	50.64	medium	0.41	TRUE	0.96
J3KND1_SAAL1	53.37	medium	0.49	TRUE	0.91
J3KNF4_CCS	60.3	stable	0.69	TRUE	0.97
J3KNH7_SENP3		non-melter	0.75	TRUE	0.74
J3KNK4_AP4S1	63.26	stable	0.77	TRUE	0.89
J3KNL6_SEC16A		non-melter	0.76	TRUE	0.96
J3KNL9_ZFYVE1	57.23	medium	0.6	TRUE	0.94
J3KNN7_BRAP	54.71	medium	0.53	TRUE	0.99
J3KNU8_ALDH6A1	49.71	medium	0.37	TRUE	0.99
J3KNV5_INTS8	54.59	medium	0.56	TRUE	0.99
J3KNZ9_FBRS	64.66	stable	0.69	TRUE	0.89
J3KP15_SRSF2		non-melter	0.87	TRUE	0.83
J3KP22_PTPRA	55.09	medium	0.56	TRUE	0.99
J3KP75_PHACTR2		non-melter	1	TRUE	-0.24
J3KPS2_FAM83H		non-melter	0.82	TRUE	0.87
J3KPU4_MYD88	49.01	non-stable	0.33	TRUE	0.97
J3KPV7_MPST	51.04	medium	0.41	TRUE	0.99
J3KQ34_COPS7B	59.64	stable	0.68	TRUE	0.92
J3KQ72_FBXO6	54.87	medium	0.55	TRUE	0.54
J3KQ98_PPP1R37	49.31	medium	0.38	TRUE	0.99
J3KQG4_GBA	54.76	medium	0.54	TRUE	1
J3KQS6_BABAM1	61.55	stable	0.74	TRUE	0.81
J3KQT5_KCTD1	63.68	stable	0.79	TRUE	0.98
J3KRL7_PER1		non-melter	0.76	TRUE	0.92
J3KRP6_SS18		non-melter	0.9	TRUE	0.61
J3KRR7_CYLD	54.02	medium	0.5	TRUE	1
J3KS05_CBX1		non-melter	0.98	TRUE	0.66
J3KS15_ICT1	52.72	medium	0.55	TRUE	0.95
J3KTD6_AURKB		non-melter	1.11	TRUE	0.4
J3QL56_SCO1	50.8	medium	0.44	TRUE	0.98
J3QLD9_FLOT2		non-melter	0.76	TRUE	0.9
J3QQJ0_SAP30BP		non-melter	0.97	TRUE	0.66
J3QQJ5_TRAPPC8	52.8	medium	0.47	TRUE	0.98
J3QQM5_LIMD2	62.55	stable	0.67	TRUE	0.78
J3QQT2_RPL17	60.21	stable	0.72	TRUE	0.97
J3QQW9_SUZ12	61.13	stable	0.71	TRUE	0.83
J3QQX3_FDXR	45.3	non-stable	0.27	TRUE	0.97
J3QQY0_MSL1		non-melter	0.82	TRUE	0.54
J3QR09_RPL19	57.6	stable	0.67	TRUE	0.91
J3QRC3_NAT9	46.11	non-stable	0.29	TRUE	0.99
J3QRD1_ALDH3A2	49.3	non-stable	0.35	TRUE	0.99
J3QRK2_hCG_1996301		non-melter	0.99	TRUE	0.3
J3QRT4_ZSWIM7	64.15	stable	0.77	TRUE	0.99
J3QRZ6_MIF4GD	54.63	medium	0.52	TRUE	0.99
J3QS27_ZNF207	58.47	stable	0.71	TRUE	0.97
J3QT87_CRBN	55.21	medium	0.53	TRUE	0.95
J9JIC5_C17orf75	58.22	medium	0.65	TRUE	0.84
J9JIE0_GPRC5C		non-melter	0.85	TRUE	0.09
K4DI92_RWDD4	52.11	medium	0.5	TRUE	0.99
K4DI93_CUL4B	57.96	medium	0.64	TRUE	0.92
K7EIE8_MBD3	58.01	medium	0.65	TRUE	0.96
K7EIG1_CLUH	50.74	medium	0.41	TRUE	0.96
K7EIJ0_WBP2	62.9	stable	0.78	TRUE	0.75
K7EIN2_NUDT16L1	56.97	medium	0.58	TRUE	0.99
K7EIR0_WDR18	56.09	medium	0.6	TRUE	0.87
K7EIU8_SMAD4	57.15	medium	0.6	TRUE	0.99
K7EJ78_RPS15	53.48	medium	0.51	TRUE	1
K7EJG0_hCG_27535	68.98	stable	0.97	TRUE	0.02
K7EJH0_SPC24	53	medium	0.51	TRUE	1
K7EK07_H3F3B	51.66	medium	0.45	TRUE	0.96
K7EK35_STAT5A		non-melter	1.28	TRUE	0.13
K7EK99_LIN37	59.75	stable	0.68	TRUE	0.98
K7EKE6_LONP1	49.88	medium	0.39	TRUE	0.99
K7EKG9_ATXN7L3	62.37	stable	0.8	TRUE	0.84
K7EKI8_PPL		non-melter	0.75	TRUE	0.88
K7EKZ2_		non-melter	0.77	TRUE	0.4
K7ELW5_PTBP1	53.92	medium	0.54	TRUE	0.81
K7ELY2_STX10	68.2	stable	0.84	TRUE	0.97
K7EM02_KATNAL2	69.38	stable	0.98	TRUE	0.63
K7EMV5_ZNF444	53.7	medium	0.53	TRUE	0.98
K7EMZ9_LSM14A	56.9	medium	0.62	TRUE	0.96
K7EN05_ELOF1	67.45	stable	0.85	TRUE	0.96
K7EN88_hCG_2039718	52	medium	0.43	TRUE	0.98
K7ENF0_NARS	52.55	medium	0.54	TRUE	0.99
K7ENL9_C18orf8	52.36	medium	0.47	TRUE	0.98
K7ENW0_GGNBP2	61.03	stable	0.69	TRUE	0.99
K7EP32_UBXN6	47.98	medium	0.44	TRUE	0.97
K7EPS8_C19orf12	61.29	stable	0.71	TRUE	0.99
K7EQU4_SAFB2		non-melter	0.83	TRUE	0.64
K7EQW8_TPM4	66.39	stable	0.84	TRUE	0.82
K7EQZ3_		non-melter	1	TRUE	0.28
K7ER56_LONP1	66.47	stable	0.87	TRUE	0.8
K7ER93_C19orf55		non-melter	0.85	TRUE	0.53
K7ERF1_EIF3K	53.35	medium	0.5	TRUE	0.98
K7ERI9_APOC1		non-melter	0.9	TRUE	0.74
K7ERV3_TK1		non-melter	0.91	TRUE	0.81
K7ES11_UBE2O	54.95	medium	0.56	TRUE	0.94
K7ES25_PEPD	64.85	stable	0.89	TRUE	-0.07
K7ES54_FSTL3		non-melter	0.76	TRUE	0.75
K7ESE3_RAD23A		non-melter	1	TRUE	0.22
M0QWZ7_SARS2	52.02	medium	0.44	TRUE	0.98
M0QX35_PAF1	50.02	medium	0.5	TRUE	0.98
M0QXX4_KPTN	54.12	medium	0.51	TRUE	0.99
M0QXZ5_ZNF428		non-melter	1.06	TRUE	0.36
M0QYH6_PTOV1	50.66	medium	0.4	TRUE	0.99
M0QYJ8_GMFG		non-melter	0.9	TRUE	0.1
M0QYM7_TUBB4A	58.92	stable	0.7	TRUE	0.73
M0QZ09_SIRT6	54.05	medium	0.5	TRUE	0.93
M0QZ22_SAMD4B	57.86	medium	0.61	TRUE	0.87
M0QZM1_HNRNPM	52.52	medium	0.53	TRUE	0.96
M0QZR4_ARHGEF1	49.83	medium	0.38	TRUE	0.99
M0R0B4_KXD1	58.72	medium	0.64	TRUE	0.97
M0R0F0_RPS5	48.47	non-stable	0.33	TRUE	0.99
M0R0P8_MYO9B	49.44	medium	0.4	TRUE	0.98
M0R0W0_METTL6	50.82	medium	0.41	TRUE	0.99
M0R2P6_SHKBP1	65.03	stable	0.77	TRUE	0.9
